strain_id,B_MTX_Trifluoperazine.ERV25_RBD2,B_MTX_Trifluoperazine.TPO1_TPO2,B_MTX_Trifluoperazine.HUG1_ADE17,B_MTX_Trifluoperazine.HUG1_ALO1,B_MTX_Trifluoperazine.MID2_WSC2,B_MTX_Trifluoperazine.MID2_TPO4,B_MTX_Trifluoperazine.MID2_MAM33,B_MTX_Trifluoperazine.SNA4_VAC8,B_MTX_Trifluoperazine.ERG11_HYR1,B_MTX_Trifluoperazine.PMC1_GTR2,B_MTX_Trifluoperazine.ERG11_ORM2,B_MTX_Trifluoperazine.ERV25_EMP47,B_MTX_Trifluoperazine.ERG11_ERV25,B_MTX_Trifluoperazine.ERV25_ERG5,B_MTX_Trifluoperazine.HNM1_TPO4,B_MTX_Trifluoperazine.ERG11_MID2,B_MTX_Trifluoperazine.FMP45_MEP1,B_MTX_Trifluoperazine.SRO9_SGN1,B_MTX_Trifluoperazine.ALO1_HYR1,B_MTX_Trifluoperazine.SRO9_GIS2,B_MTX_Trifluoperazine.FMP45_MID2,B_MTX_Trifluoperazine.ALO1_UIP4,B_MTX_Trifluoperazine.ERG11_TPO4,B_MTX_Trifluoperazine.ERV25_UIP4,B_MTX_Trifluoperazine.ERV25_ORM2,B_MTX_Trifluoperazine.SSH1_ORM2,B_MTX_Trifluoperazine.ERG27_ACF2,B_MTX_Trifluoperazine.TPO1_TCB2,B_MTX_Trifluoperazine.RET2_EMP47,B_MTX_Trifluoperazine.ADE17_GIS2,B_MTX_Trifluoperazine.TPO1_MID2,B_MTX_Trifluoperazine.PLM2_SNA3,B_MTX_Trifluoperazine.HNM1_MAM33,B_MTX_Trifluoperazine.HNM1_ERG11,B_MTX_Trifluoperazine.HNM1_RBD2,B_MTX_Trifluoperazine.RET2_SNA3,B_MTX_Trifluoperazine.ERG11_PIS1,B_MTX_Trifluoperazine.HNM1_TPO2,B_MTX_Trifluoperazine.ADE17_PGM2,B_MTX_Trifluoperazine.MID2_TPO2,B_MTX_Trifluoperazine.MID2_RSN1,B_MTX_Trifluoperazine.SSH1_ERG11,B_MTX_Trifluoperazine.ADE17_HYR1,B_MTX_Trifluoperazine.SSH1_PIS1,B_MTX_Trifluoperazine.ERV25_PIS1,B_MTX_Trifluoperazine.PMC1_CTR2,B_MTX_Trifluoperazine.ERG11_ACF2,B_MTX_Trifluoperazine.SRO9_DHH1,B_MTX_Trifluoperazine.SSH1_ERV25,B_MTX_Trifluoperazine.noPPI_reference,B_MTX_Trifluoperazine.SNA4_GTR2,B_MTX_Trifluoperazine.ALO1_ADE17,B_MTX_Trifluoperazine.RET2_EMP70,B_MTX_Trifluoperazine.MID2_PIN2,B_MTX_Trifluoperazine.PLM2_HNM1,B_MTX_Trifluoperazine.FMP45_HNM1,B_MTX_Trifluoperazine.GTR1_SLM4,B_MTX_Trifluoperazine.HNM1_TPO1,B_MTX_Trifluoperazine.ERG11_ERG5,B_MTX_Trifluoperazine.DHH1_LSM3,B_MTX_Trifluoperazine.HUG1_PGM2,B_MTX_Trifluoperazine.HNM1_MID2
450,4.0,1.0,3.0,2.0,3.0,1.0,0.0,16.0,0.0,0.0,1.0,3.0,2.0,5.0,1.0,1.0,6.0,4.0,3.0,9.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,8.0,0.0,2.0,4.0,2.0,4.0,3.0,0.0,2.0,7.0,3.0,0.0,1.0,4.0,2.0,3.0,2.0,7.0,0.0,1.0,5.0,0.0,0.0,13.0,7.0,2.0,27.0,1.0,1.0
452,1.0,1.0,17.0,1.0,0.0,2.0,0.0,25.0,2.0,1.0,0.0,5.0,5.0,4.0,2.0,0.0,4.0,5.0,1.0,2.0,1.0,1.0,0.0,1.0,10.0,5.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,1.0,10.0,2.0,1.0,3.0,0.0,7.0,8.0,0.0,3.0,0.0,1.0,5.0,1.0,0.0,17.0,0.0,2.0,4.0,0.0,0.0,7.0,2.0,2.0,9.0,1.0,1.0
458,13.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,3.0,1.0,10.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,6.0,8.0,2.0,2.0,0.0,0.0
459,1.0,13.0,7.0,4.0,10.0,46.0,91.0,14.0,33.0,5.0,71.0,22.0,1226.0,23.0,11.0,104.0,16.0,184.0,6.0,44.0,34.0,10.0,3.0,11.0,17.0,37.0,2.0,1.0,0.0,4.0,24.0,9.0,18.0,112.0,423.0,3.0,278.0,149.0,3.0,89.0,5.0,109.0,3.0,0.0,12.0,2.0,4.0,78.0,21.0,3.0,50.0,3.0,4.0,11.0,12.0,20.0,1767.0,11.0,5.0,8.0,10.0,33.0
460,25.0,135.0,1184.0,146.0,24.0,166.0,151.0,298.0,37.0,100.0,61.0,500.0,107.0,145.0,471.0,231.0,42.0,154.0,38.0,156.0,29.0,203.0,41.0,587.0,20.0,94.0,25.0,12.0,11.0,13.0,201.0,30.0,654.0,123.0,2575.0,9.0,89.0,4309.0,316.0,264.0,60.0,1165.0,38.0,185.0,68.0,19.0,26.0,46.0,341.0,59.0,477.0,38.0,22.0,105.0,129.0,7.0,144.0,1612.0,209.0,912.0,177.0,66.0
466,2.0,0.0,9.0,4.0,0.0,6.0,0.0,10.0,1.0,2.0,1.0,5.0,11.0,6.0,2.0,6.0,4.0,10.0,7.0,7.0,2.0,1.0,2.0,7.0,6.0,5.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,7.0,3.0,1.0,3.0,5.0,10.0,1.0,1.0,1.0,4.0,9.0,4.0,1.0,5.0,4.0,0.0,0.0,4.0,3.0,0.0,2.0,3.0,1.0,11.0,5.0,3.0
468,137.0,273.0,928.0,389.0,675.0,11234.0,739.0,1316.0,345.0,1061.0,757.0,1327.0,5325.0,1607.0,1866.0,880.0,1385.0,4108.0,113.0,1272.0,351.0,117.0,1128.0,439.0,1509.0,444.0,80.0,19.0,71.0,34.0,1120.0,633.0,272.0,1295.0,46.0,48.0,1183.0,947.0,80.0,4239.0,1762.0,2186.0,174.0,167.0,73.0,471.0,1783.0,1085.0,885.0,165.0,571.0,55.0,49.0,741.0,643.0,609.0,23254.0,906.0,1018.0,7259.0,155.0,673.0
470,13.0,2.0,40.0,8.0,488.0,90.0,294.0,18.0,44.0,153.0,34.0,58.0,26.0,31.0,11.0,225.0,197.0,1504.0,205.0,776.0,148.0,116.0,19.0,15.0,21.0,15.0,6.0,10.0,5.0,6.0,6.0,1750.0,13.0,130.0,8.0,1.0,62.0,25.0,29.0,205.0,64.0,92.0,21.0,891.0,27.0,136.0,64.0,1048.0,10.0,581.0,22.0,607.0,5.0,106.0,35.0,115.0,47.0,25.0,172.0,150.0,21.0,35.0
473,4.0,4.0,6.0,5.0,0.0,3.0,1.0,4.0,0.0,3.0,2.0,5.0,18.0,2.0,4.0,2.0,8.0,17.0,4.0,13.0,1.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,6.0,3.0,2.0,4.0,2.0,2.0,4.0,7.0,3.0,5.0,2.0,0.0,5.0,1.0,0.0,3.0,3.0,7.0,1.0,1.0,4.0,2.0,8.0,20.0,1.0,6.0,8.0,8.0,1.0
475,16.0,7.0,19.0,2.0,10.0,8.0,21.0,40.0,197.0,3.0,820.0,26.0,9127.0,47.0,12.0,78.0,29.0,112.0,39.0,436.0,8.0,39.0,16.0,126.0,206.0,30.0,6.0,5.0,4.0,165.0,7.0,28.0,43.0,39.0,9.0,1.0,30.0,40.0,1161.0,11.0,38.0,14.0,75.0,3.0,54.0,3.0,2.0,14.0,9.0,2.0,63.0,21.0,23.0,16.0,13.0,29.0,17.0,71.0,296.0,53.0,26.0,21.0
476,1.0,0.0,4.0,0.0,5.0,4.0,5.0,4.0,92.0,1.0,35.0,4.0,1091.0,4.0,2.0,36.0,5.0,169.0,8.0,124.0,3.0,5.0,2.0,6.0,71.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,6.0,2.0,0.0,0.0,13.0,5.0,2.0,7.0,6.0,2.0,1.0,2.0,9.0,1.0,1.0,2.0,6.0,17.0,11.0,3.0,4.0,8.0,3.0,8.0,5.0,15.0,66.0,12.0,4.0,5.0
48,3.0,1.0,5.0,3.0,2.0,3.0,1.0,6.0,5.0,2.0,2.0,10.0,12.0,12.0,5.0,4.0,8.0,8.0,5.0,4.0,3.0,5.0,7.0,8.0,34.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,5.0,3.0,4.0,2.0,5.0,3.0,2.0,0.0,1.0,3.0,3.0,2.0,8.0,3.0,2.0,11.0,1.0,1.0,24.0,3.0,7.0,4.0,2.0,4.0
485,6.0,1.0,1.0,3.0,2.0,13.0,0.0,1.0,14.0,7.0,22.0,5.0,1434.0,2.0,3.0,5.0,14.0,12.0,176.0,0.0,2.0,9.0,11.0,10.0,2.0,20.0,3.0,0.0,1.0,2.0,0.0,1.0,8.0,0.0,1.0,0.0,31.0,4.0,1.0,37.0,7.0,11.0,8.0,1.0,13.0,7.0,2.0,13.0,4.0,360.0,2.0,1.0,4.0,2.0,2.0,13.0,1.0,10.0,13.0,7.0,9.0,0.0
486,23.0,205.0,57.0,43.0,14.0,106.0,62.0,6.0,7.0,133.0,77.0,355.0,912.0,109.0,16.0,29.0,7.0,25.0,104.0,130.0,6.0,96.0,7.0,23.0,11.0,6.0,19.0,2.0,20.0,4.0,429.0,9.0,18.0,13.0,5.0,2.0,87.0,3.0,14.0,71.0,11.0,8.0,33.0,2.0,12.0,94.0,5.0,87.0,3.0,6.0,111.0,76.0,9.0,40.0,12.0,18.0,59.0,17.0,33.0,2134.0,46.0,73.0
491,30.0,57.0,89.0,181.0,28.0,148.0,219.0,74.0,87.0,122.0,111.0,28.0,1779.0,406.0,160.0,413.0,321.0,215.0,19.0,479.0,21.0,20.0,740.0,20.0,115.0,17.0,143.0,3.0,21.0,15.0,254.0,264.0,143.0,397.0,6.0,4.0,394.0,37.0,39.0,88.0,135.0,44.0,40.0,9.0,21.0,103.0,80.0,300.0,114.0,440.0,711.0,38.0,21.0,71.0,35.0,41.0,144.0,124.0,213.0,173.0,307.0,166.0
493,8.0,16.0,8.0,26.0,2.0,100.0,2.0,8.0,3.0,27.0,13.0,140.0,834.0,60.0,7.0,18.0,11.0,26.0,6.0,25.0,14.0,21.0,1.0,23.0,61.0,5.0,1.0,2.0,4.0,6.0,84.0,1.0,15.0,32.0,8.0,0.0,40.0,7.0,11.0,126.0,20.0,38.0,9.0,1.0,7.0,12.0,6.0,16.0,3.0,11.0,17.0,0.0,6.0,15.0,1.0,6.0,7.0,12.0,57.0,41.0,9.0,13.0
495,1.0,1.0,7.0,20.0,2.0,0.0,1.0,11.0,116.0,0.0,2.0,10.0,38.0,22.0,1.0,6.0,5.0,31.0,2.0,107.0,3.0,1.0,11.0,2.0,77.0,0.0,2.0,0.0,0.0,6.0,2.0,5.0,2.0,5.0,4.0,1.0,2.0,3.0,8.0,4.0,1.0,2.0,10.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,12.0,0.0,1.0,6.0,3.0,3.0,32.0,2.0,129.0,11.0,1.0,3.0
50,8.0,3.0,4.0,0.0,5.0,19.0,9.0,6.0,4.0,4.0,6.0,20.0,17.0,9.0,16.0,7.0,13.0,383.0,7.0,5.0,8.0,7.0,2.0,11.0,20.0,9.0,3.0,0.0,2.0,7.0,1.0,4.0,8.0,10.0,5.0,2.0,8.0,12.0,11.0,9.0,6.0,7.0,55.0,11.0,7.0,0.0,9.0,4.0,6.0,701.0,12.0,5.0,3.0,8.0,12.0,5.0,12.0,17.0,9.0,9.0,3.0,3.0
501,2.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,6.0,3.0,0.0,6.0,1.0,1.0
503,1.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,19.0,0.0,13.0,0.0,27.0,1.0,1.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,8.0,0.0,1.0
506,9.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,7.0,13.0,6.0,0.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,3.0,14.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,4.0,6.0,7.0,1.0,0.0,2.0,1.0,0.0,1058.0,1.0,2.0,2.0,0.0,7.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0
507,2.0,0.0,8.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
508,2.0,0.0,4.0,1.0,3.0,0.0,2.0,2.0,61.0,6.0,4.0,5.0,4.0,1.0,2.0,46.0,1.0,10.0,0.0,290.0,4.0,0.0,10.0,2.0,26.0,2.0,1.0,1.0,2.0,3.0,0.0,30.0,4.0,7.0,3.0,0.0,1.0,1.0,5.0,1.0,4.0,0.0,6.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,14.0,0.0,0.0,4.0,3.0,3.0,142.0,3.0,241.0,7.0,1.0,2.0
520,1.0,0.0,7.0,2.0,1.0,2.0,0.0,5.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,0.0,0.0,0.0,6.0,2.0,0.0,7.0,3.0,0.0,4.0,1.0,2.0,1.0,2.0,1.0,9.0,1.0,1.0
521,18.0,10.0,0.0,2.0,1.0,1.0,0.0,2.0,15.0,1.0,16.0,7.0,49.0,3.0,14.0,2.0,8.0,4.0,0.0,6.0,0.0,10.0,2.0,1.0,3.0,6.0,7.0,0.0,0.0,12.0,2.0,0.0,5.0,4.0,11.0,0.0,4.0,5.0,8.0,8.0,11.0,4.0,7.0,3.0,3.0,1.0,3.0,1.0,1.0,15.0,4.0,0.0,3.0,2.0,11.0,11.0,1.0,22.0,2.0,9.0,8.0,2.0
522,7.0,5.0,23.0,5.0,2.0,3.0,2.0,14.0,16.0,3.0,7.0,9.0,22.0,7.0,5.0,4.0,15.0,10.0,3.0,4.0,9.0,7.0,2.0,6.0,8.0,7.0,2.0,2.0,0.0,5.0,0.0,3.0,4.0,5.0,8.0,2.0,2.0,6.0,2.0,9.0,4.0,4.0,6.0,1.0,7.0,2.0,2.0,6.0,7.0,6.0,18.0,0.0,4.0,12.0,2.0,4.0,46.0,8.0,12.0,8.0,8.0,6.0
523,102.0,416.0,765.0,460.0,76.0,1155.0,428.0,446.0,3855.0,698.0,16711.0,4722.0,7744.0,1808.0,860.0,924.0,780.0,2223.0,141.0,457.0,852.0,1467.0,2084.0,2937.0,3434.0,826.0,3935.0,33.0,83.0,5371.0,592.0,169.0,960.0,2524.0,7742.0,69.0,2441.0,2824.0,257.0,2277.0,235.0,2296.0,234.0,761.0,180.0,444.0,3150.0,355.0,771.0,136.0,1818.0,271.0,113.0,604.0,276.0,663.0,457.0,2410.0,2901.0,3752.0,928.0,985.0
524,30.0,67.0,357.0,47.0,975.0,96.0,775.0,20.0,7.0,38.0,51.0,43.0,148.0,270.0,71.0,70.0,23.0,11.0,9.0,20.0,6.0,14.0,4.0,80.0,174.0,197.0,45.0,8.0,9.0,3.0,51.0,11.0,21.0,199.0,249.0,2.0,90.0,805.0,19.0,722.0,31.0,97.0,23.0,181.0,2.0,11.0,11.0,23.0,41.0,60.0,23.0,13.0,17.0,37.0,46.0,16.0,45.0,192.0,25.0,43.0,209.0,28.0
525,45.0,169.0,277.0,173.0,22.0,652.0,28.0,1963.0,343.0,204.0,106.0,597.0,489.0,2697.0,4740.0,563.0,167.0,322.0,1256.0,205.0,3391.0,306.0,1496.0,1245.0,296.0,231.0,2464.0,19.0,62.0,16.0,656.0,241.0,808.0,1160.0,71.0,29.0,468.0,3040.0,48.0,395.0,50.0,2314.0,100.0,910.0,114.0,46.0,195.0,208.0,1022.0,352.0,519.0,719.0,51.0,72.0,168.0,2209.0,325.0,2034.0,176.0,1252.0,599.0,430.0
531,6.0,1.0,12.0,4.0,2.0,1.0,2.0,5.0,0.0,2.0,1.0,11.0,13.0,6.0,1.0,0.0,2.0,5.0,6.0,54.0,2.0,3.0,0.0,3.0,9.0,3.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,6.0,3.0,1.0,2.0,4.0,0.0,5.0,4.0,1.0,0.0,3.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,3.0,4.0,1.0,11.0,5.0,3.0
532,10.0,2.0,8.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,6.0,13.0,4.0,11.0,0.0,2.0,3.0,1.0,4.0,4.0,3.0,1.0,7.0,0.0,3.0,1.0,0.0,1.0,1.0,7.0,4.0,7.0,3.0,2.0,1.0,3.0,5.0,2.0,6.0,5.0,3.0,5.0,2.0,9.0,4.0,2.0,1.0,2.0,6.0,8.0,4.0,0.0,5.0,1.0,1.0,3.0,10.0,2.0,7.0,6.0,0.0
535,41.0,618.0,343.0,281.0,831.0,703.0,3062.0,60.0,144.0,30.0,1906.0,728.0,1120.0,484.0,113.0,916.0,261.0,70.0,32.0,127.0,92.0,1096.0,119.0,626.0,2689.0,1759.0,9.0,18.0,26.0,23.0,176.0,93.0,46.0,1337.0,16.0,22.0,909.0,1047.0,48.0,1459.0,244.0,572.0,61.0,264.0,75.0,23.0,491.0,639.0,337.0,186.0,876.0,3263.0,36.0,378.0,210.0,197.0,201.0,67.0,75.0,94.0,462.0,364.0
538,25.0,80.0,91.0,49.0,130.0,406.0,358.0,4219.0,356.0,181.0,186.0,445.0,398.0,2142.0,1211.0,748.0,407.0,905.0,1489.0,1958.0,54.0,178.0,937.0,94.0,763.0,282.0,30.0,41.0,28.0,121.0,8.0,815.0,630.0,638.0,154.0,16.0,460.0,2493.0,21025.0,268.0,71.0,2086.0,652.0,2092.0,124.0,52.0,1067.0,538.0,849.0,310.0,420.0,151.0,9.0,72.0,251.0,123.0,225.0,3076.0,488.0,37.0,32.0,533.0
539,80.0,38.0,3932.0,359.0,36.0,945.0,1052.0,113.0,26.0,387.0,470.0,823.0,1262.0,173.0,325.0,585.0,365.0,1091.0,50.0,1309.0,25.0,300.0,434.0,107.0,149.0,1415.0,213.0,6.0,38.0,2681.0,38.0,42.0,134.0,345.0,19.0,20.0,197.0,1276.0,50.0,2095.0,387.0,3169.0,93.0,5614.0,77.0,220.0,715.0,341.0,2110.0,1037.0,1069.0,44.0,27.0,442.0,184.0,58.0,204.0,515.0,284.0,861.0,736.0,78.0
540,2557.0,1441.0,2907.0,1601.0,3168.0,4553.0,4294.0,2416.0,252.0,8672.0,94.0,498.0,3699.0,4807.0,942.0,953.0,2980.0,668.0,1671.0,948.0,3215.0,200.0,290.0,3238.0,352.0,286.0,2591.0,74.0,291.0,42375.0,2856.0,778.0,2311.0,2124.0,8944.0,72.0,916.0,865.0,414.0,2112.0,2207.0,336.0,735.0,3266.0,433.0,2131.0,1115.0,563.0,375.0,1114.0,2782.0,1373.0,147.0,1852.0,981.0,2667.0,32188.0,3931.0,908.0,6705.0,1582.0,717.0
541,3.0,2.0,20.0,5.0,6.0,8.0,10.0,6.0,5.0,0.0,27.0,5.0,168.0,6.0,6.0,19.0,8.0,2.0,3.0,7.0,5.0,7.0,11.0,5.0,7.0,2.0,2.0,0.0,3.0,3.0,3.0,1.0,6.0,4.0,1.0,8.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,9.0,5.0,4.0,2.0,5.0,1.0,6.0,2.0,9.0,0.0,1.0,21.0,38.0,5.0,27.0,14.0,8.0,10.0
543,2.0,1.0,12.0,3.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,4.0,3.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,15.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,1.0,2.0,1.0,12.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,18.0,4.0,1.0,6.0,2.0,1.0
545,114.0,510.0,16102.0,143.0,10.0,221.0,114.0,118.0,16.0,503.0,146.0,3460.0,538.0,341.0,95.0,31.0,134.0,230.0,681.0,467.0,56.0,573.0,86.0,653.0,65.0,68.0,30.0,12.0,24.0,8.0,469.0,26.0,327.0,218.0,11.0,12.0,46.0,129.0,31.0,273.0,29.0,146.0,59.0,52.0,97.0,195.0,134.0,369.0,65.0,302.0,309.0,399.0,24.0,98.0,93.0,25.0,50.0,77.0,86.0,503.0,213.0,30.0
546,6.0,2.0,11.0,1.0,3.0,1.0,6.0,4.0,22.0,2.0,1.0,12.0,42.0,11.0,4.0,22.0,2.0,10.0,3.0,90.0,0.0,4.0,15.0,0.0,22.0,1.0,0.0,1.0,2.0,9.0,4.0,6.0,0.0,8.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,8.0,6.0,6.0,12.0,1.0,2.0,3.0,5.0,3.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,24.0,13.0,0.0,1.0
557,11.0,1.0,6.0,10.0,3.0,2.0,6.0,10.0,6.0,9.0,11.0,14.0,2297.0,9.0,6.0,12.0,9.0,19.0,6.0,23.0,3.0,7.0,20.0,14.0,22.0,6.0,2.0,2.0,7.0,25.0,2.0,1.0,29.0,4.0,6.0,2.0,4.0,14.0,1.0,3.0,8.0,8.0,8.0,4.0,22.0,28.0,2.0,13.0,4.0,3.0,14.0,3.0,7.0,20.0,3.0,8.0,34.0,19.0,24.0,35.0,11.0,5.0
559,3.0,1.0,15.0,5.0,1.0,2.0,2.0,30.0,3.0,3.0,2.0,6.0,11.0,8.0,7.0,1.0,6.0,10.0,4.0,3.0,4.0,3.0,1.0,9.0,11.0,22.0,3.0,0.0,1.0,3.0,0.0,5.0,8.0,4.0,1.0,2.0,4.0,8.0,4.0,1.0,6.0,13.0,18.0,1.0,4.0,3.0,4.0,8.0,2.0,264.0,16.0,2.0,1.0,7.0,5.0,4.0,56.0,5.0,1.0,11.0,5.0,3.0
564,241.0,63.0,51.0,70.0,4.0,328.0,38.0,44.0,12.0,107.0,25.0,407.0,11.0,61.0,38.0,64.0,143.0,196.0,18.0,131.0,91.0,13.0,19.0,17.0,28.0,4.0,8.0,1.0,7.0,10.0,10.0,10.0,47.0,238.0,15.0,5.0,29.0,43.0,21.0,14.0,34.0,654.0,25.0,8.0,4.0,25.0,11.0,137.0,184.0,921.0,88.0,15.0,7.0,23.0,11.0,16.0,75.0,258.0,10.0,48.0,132.0,25.0
567,15.0,871.0,26.0,10.0,3.0,307.0,34.0,2.0,107.0,255.0,77.0,347.0,693.0,94.0,89.0,56.0,214.0,79.0,71.0,223.0,25.0,34.0,293.0,61.0,16.0,53.0,14.0,8.0,32.0,18.0,496.0,3.0,10.0,76.0,5.0,7.0,48.0,1.0,39.0,116.0,14.0,60.0,59.0,5.0,13.0,257.0,10.0,106.0,57.0,122.0,38.0,5.0,22.0,34.0,21.0,26.0,36.0,12.0,132.0,491.0,35.0,31.0
571,19.0,122.0,1711.0,302.0,1368.0,125.0,279.0,54.0,15.0,94.0,31.0,60.0,17.0,26.0,293.0,180.0,128.0,17.0,17.0,10.0,59.0,15.0,76.0,71.0,29.0,42.0,302.0,10.0,40.0,286.0,899.0,31.0,102.0,200.0,9.0,5.0,37.0,120.0,19.0,112.0,41.0,611.0,33.0,152.0,3.0,35.0,50.0,70.0,50.0,228.0,131.0,887.0,19.0,139.0,94.0,12.0,97.0,116.0,40.0,67.0,328.0,32.0
574,3.0,2.0,5.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,10.0,20.0,1.0,2.0,12.0,1.0,3.0
576,4.0,1.0,25.0,1.0,1.0,0.0,1.0,6.0,3.0,0.0,0.0,14.0,10.0,6.0,6.0,0.0,4.0,9.0,1.0,2.0,1.0,0.0,0.0,1.0,7.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,0.0,1.0,2.0,5.0,3.0,7.0,4.0,6.0,12.0,4.0,3.0
578,148.0,906.0,547.0,442.0,91.0,3025.0,2401.0,2296.0,294.0,3148.0,398.0,19473.0,2377.0,6657.0,2712.0,1987.0,7153.0,665.0,5361.0,737.0,1633.0,3172.0,1581.0,7345.0,429.0,265.0,879.0,33.0,78.0,108.0,1075.0,3655.0,7387.0,11246.0,3996.0,63.0,1897.0,3018.0,144.0,1469.0,616.0,1686.0,338.0,1464.0,535.0,855.0,6315.0,258.0,1589.0,1815.0,1822.0,145.0,60.0,1643.0,1317.0,1019.0,1080.0,4158.0,1243.0,4447.0,540.0,2076.0
58,3.0,0.0,5.0,1.0,13.0,0.0,3.0,11.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,5.0,3.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,4.0,8.0,3.0,4.0,6.0,1.0
581,1.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,11.0,1.0,1.0,3.0,126.0,0.0,1.0,2.0,0.0,3.0,0.0,21.0,1.0,2.0,2.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,23.0,1.0,1.0,1.0,4.0,1.0
