strain_id,B_MTX_Metformin.ADE17_HYR1,B_MTX_Metformin.ERG27_ACF2,B_MTX_Metformin.ERG11_ERG5,B_MTX_Metformin.RET2_EMP70,B_MTX_Metformin.ERV25_EMP47,B_MTX_Metformin.DHH1_LSM3,B_MTX_Metformin.ERG11_MID2,B_MTX_Metformin.SSH1_ORM2,B_MTX_Metformin.SNA4_VAC8,B_MTX_Metformin.PLM2_HNM1,B_MTX_Metformin.ERG11_TPO4,B_MTX_Metformin.HNM1_RBD2,B_MTX_Metformin.SSH1_ERV25,B_MTX_Metformin.SNA4_GTR2,B_MTX_Metformin.RET2_SNA3,B_MTX_Metformin.HUG1_PGM2,B_MTX_Metformin.HNM1_ERG11,B_MTX_Metformin.MID2_TPO2,B_MTX_Metformin.SRO9_GIS2,B_MTX_Metformin.ERG11_ORM2,B_MTX_Metformin.RET2_EMP47,B_MTX_Metformin.TPO1_MID2,B_MTX_Metformin.HUG1_ALO1,B_MTX_Metformin.PMC1_GTR2,B_MTX_Metformin.HNM1_TPO1,B_MTX_Metformin.SSH1_PIS1,B_MTX_Metformin.SSH1_ERG11,B_MTX_Metformin.ERG11_ACF2,B_MTX_Metformin.GTR1_SLM4,B_MTX_Metformin.SRO9_SGN1,B_MTX_Metformin.HNM1_MID2,B_MTX_Metformin.ERV25_RBD2,B_MTX_Metformin.ALO1_HYR1,B_MTX_Metformin.ERV25_ORM2,B_MTX_Metformin.ERG11_HYR1,B_MTX_Metformin.HNM1_TPO4,B_MTX_Metformin.SRO9_DHH1,B_MTX_Metformin.FMP45_MID2,B_MTX_Metformin.PLM2_SNA3,B_MTX_Metformin.MID2_RSN1,B_MTX_Metformin.FMP45_MEP1,B_MTX_Metformin.HUG1_ADE17,B_MTX_Metformin.ERG11_PIS1,B_MTX_Metformin.PMC1_CTR2,B_MTX_Metformin.TPO1_TPO2,B_MTX_Metformin.ADE17_GIS2,B_MTX_Metformin.ERV25_PIS1,B_MTX_Metformin.HNM1_TPO2,B_MTX_Metformin.MID2_MAM33,B_MTX_Metformin.ALO1_UIP4,B_MTX_Metformin.FMP45_HNM1,B_MTX_Metformin.ALO1_ADE17,B_MTX_Metformin.noPPI_reference,B_MTX_Metformin.TPO1_TCB2,B_MTX_Metformin.HNM1_MAM33,B_MTX_Metformin.MID2_TPO4,B_MTX_Metformin.ADE17_PGM2,B_MTX_Metformin.MID2_WSC2,B_MTX_Metformin.ERG11_ERV25,B_MTX_Metformin.ERV25_ERG5,B_MTX_Metformin.ERV25_UIP4,B_MTX_Metformin.MID2_PIN2
433,10.0,24.0,11.0,8.0,17.0,204.0,22.0,28.0,12.0,6.0,13.0,11.0,8.0,83,15.0,17.0,14.0,17.0,3.0,14.0,4.0,13.0,80.0,21.0,10.0,24.0,8.0,92.0,7.0,277,28.0,13.0,26.0,123.0,79,21.0,13.0,5.0,2.0,18.0,12.0,32.0,32.0,16.0,10.0,8.0,12.0,60.0,12.0,9.0,10.0,11.0,28.0,5.0,20.0,15.0,9.0,5.0,17.0,57.0,16.0,24.0
434,44.0,386.0,659.0,33.0,486.0,822.0,74.0,93.0,3076.0,21.0,58.0,21.0,555.0,2402,52.0,566.0,33.0,736.0,111.0,684.0,12.0,990.0,386.0,221.0,32.0,30.0,1039.0,2906.0,46.0,2576,14.0,27.0,2720.0,1591.0,1555,53.0,194.0,9.0,166.0,272.0,92.0,35.0,533.0,314.0,341.0,42.0,10.0,23.0,409.0,1184.0,114.0,1160.0,2128.0,470.0,29.0,477.0,25.0,9.0,180.0,106.0,256.0,159.0
437,6.0,26.0,17.0,4.0,15.0,152.0,27.0,62.0,15.0,10.0,8.0,25.0,7.0,101,6.0,20.0,9.0,35.0,12.0,15.0,2.0,12.0,55.0,21.0,9.0,62.0,18.0,42.0,20.0,240,11.0,17.0,34.0,139.0,33,9.0,22.0,6.0,4.0,26.0,18.0,253.0,22.0,24.0,9.0,14.0,13.0,12.0,11.0,10.0,7.0,7.0,43.0,3.0,16.0,19.0,10.0,4.0,12.0,46.0,19.0,31.0
439,5.0,0.0,2.0,0.0,14.0,36.0,70.0,4.0,3.0,1.0,6.0,0.0,3.0,22,0.0,9.0,4.0,13.0,32.0,184.0,1.0,23.0,9.0,5.0,4.0,9.0,1.0,6.0,2.0,555,0.0,3.0,5.0,1051.0,192,3.0,12.0,0.0,1.0,2.0,0.0,192.0,96.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,7.0,2.0,4.0,7.0,13.0,3.0,0.0,41.0,4.0,5.0
43_ref1,6.0,9.0,0.0,0.0,3.0,12.0,0.0,3.0,1.0,0.0,4.0,0.0,1.0,7,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,18.0,3.0,6.0,5.0,2.0,6.0,2.0,11,1.0,3.0,1.0,10.0,6,2.0,3.0,0.0,0.0,1.0,1.0,9.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,11.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,4.0,3.0
43_ref2,7.0,5.0,7.0,7.0,4.0,55.0,2.0,20.0,8.0,4.0,1.0,6.0,4.0,35,3.0,9.0,3.0,14.0,1.0,3.0,3.0,5.0,21.0,11.0,12.0,9.0,7.0,25.0,1.0,73,3.0,16.0,7.0,18.0,136,9.0,20.0,5.0,0.0,11.0,2.0,25.0,10.0,4.0,7.0,11.0,2.0,3.0,2.0,6.0,3.0,1.0,35.0,5.0,4.0,18.0,2.0,2.0,10.0,6.0,3.0,9.0
442,11.0,29.0,15.0,12.0,42.0,163.0,9.0,34.0,11.0,10.0,13.0,9.0,15.0,180,19.0,15.0,14.0,26.0,9.0,21.0,4.0,14.0,87.0,21.0,14.0,37.0,20.0,94.0,18.0,387,14.0,21.0,31.0,147.0,78,21.0,29.0,5.0,3.0,32.0,16.0,41.0,27.0,26.0,11.0,12.0,22.0,15.0,15.0,14.0,9.0,10.0,30.0,8.0,15.0,26.0,11.0,4.0,28.0,46.0,41.0,49.0
446,2.0,1.0,54.0,3.0,1.0,18.0,58.0,5.0,3.0,1.0,0.0,1.0,7.0,13,1.0,32.0,15.0,42.0,24.0,2.0,1.0,10.0,23.0,4.0,0.0,11.0,16.0,6.0,1.0,15,3.0,3.0,0.0,258.0,12,43.0,22.0,0.0,0.0,11.0,5.0,127.0,80.0,4.0,8.0,1.0,3.0,72.0,6.0,1.0,0.0,2.0,1.0,2.0,3.0,6.0,0.0,1.0,5.0,4.0,1.0,6.0
45,2.0,1.0,2.0,2.0,5.0,47.0,10.0,7.0,3.0,2.0,0.0,4.0,4.0,16,2.0,0.0,0.0,3.0,0.0,4.0,2.0,4.0,1.0,0.0,7.0,19.0,1.0,5.0,7.0,99,3.0,5.0,3.0,44.0,39,3.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,9.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,30.0,3.0,5.0,8.0,0.0,0.0,5.0,16.0,4.0,4.0
452,7.0,7.0,6.0,4.0,5.0,61.0,5.0,5.0,10.0,0.0,1.0,0.0,5.0,59,9.0,0.0,0.0,1.0,0.0,5.0,0.0,3.0,7.0,2.0,2.0,11.0,19.0,7.0,4.0,65,1.0,3.0,3.0,210.0,38,7.0,4.0,2.0,0.0,0.0,11.0,7.0,14.0,1.0,5.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,17.0,1.0,3.0,1.0,3.0,0.0,0.0,6.0,4.0,3.0
454,2.0,0.0,0.0,0.0,3.0,33.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,10,2.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,114,3.0,1.0,1.0,4.0,2,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,16.0,1.0,0.0,1.0,9.0,0.0
459,11.0,11.0,9.0,12.0,14.0,898.0,46.0,889.0,7.0,5.0,11.0,5.0,13.0,288,11.0,138.0,65.0,197.0,26.0,5.0,4.0,171.0,525.0,16.0,13.0,16.0,156.0,309.0,245.0,302,26.0,13.0,24.0,255.0,230,249.0,122.0,127.0,5.0,237.0,24.0,195.0,398.0,14.0,50.0,10.0,3.0,309.0,11.0,3.0,4.0,11.0,396.0,19.0,378.0,83.0,15.0,4.0,135.0,66.0,14.0,95.0
460,96.0,63.0,531.0,47.0,666.0,1953.0,1200.0,1709.0,772.0,287.0,81.0,2389.0,632.0,6113,21.0,527.0,195.0,1101.0,175.0,80.0,32.0,717.0,840.0,52.0,1605.0,5010.0,2188.0,197.0,52.0,768,599.0,40.0,47.0,301.0,675,1934.0,75.0,70.0,13.0,610.0,83.0,393.0,85.0,70.0,77.0,116.0,229.0,2786.0,166.0,199.0,47.0,108.0,441.0,39.0,1442.0,526.0,179.0,26.0,38.0,632.0,571.0,473.0
466,6.0,2.0,10.0,1.0,10.0,66.0,2.0,13.0,7.0,9.0,3.0,6.0,7.0,124,2.0,5.0,0.0,11.0,4.0,2.0,0.0,5.0,23.0,8.0,5.0,16.0,4.0,9.0,13.0,97,6.0,3.0,4.0,17.0,4,1.0,8.0,1.0,5.0,8.0,5.0,13.0,10.0,10.0,2.0,4.0,4.0,1.0,2.0,5.0,0.0,3.0,17.0,0.0,6.0,4.0,2.0,3.0,3.0,23.0,5.0,15.0
468,57.0,286.0,1587.0,46.0,378.0,4676.0,796.0,2118.0,172.0,557.0,850.0,49.0,250.0,915,42.0,354.0,608.0,1383.0,574.0,1832.0,22.0,2440.0,380.0,750.0,356.0,123.0,1030.0,1871.0,2830.0,5630,640.0,688.0,100.0,1621.0,1827,538.0,525.0,278.0,624.0,1750.0,380.0,5685.0,580.0,325.0,448.0,31.0,42.0,386.0,210.0,152.0,642.0,60.0,1329.0,225.0,255.0,3378.0,18.0,800.0,126.0,1566.0,576.0,527.0
470,13.0,15.0,110.0,9.0,23.0,994.0,258.0,88.0,9.0,12.0,4.0,21.0,15.0,148,10.0,16.0,81.0,183.0,403.0,86.0,5.0,12.0,27.0,24.0,28.0,20.0,21.0,140.0,40.0,3060,19.0,20.0,1199.0,121.0,249,7.0,443.0,208.0,2616.0,689.0,64.0,28.0,137.0,63.0,8.0,12.0,15.0,32.0,155.0,95.0,61.0,103.0,836.0,15.0,15.0,209.0,43.0,1290.0,33.0,18.0,38.0,360.0
473,14.0,9.0,4.0,7.0,11.0,207.0,25.0,32.0,11.0,4.0,20.0,4.0,18.0,28,6.0,35.0,10.0,17.0,9.0,23.0,4.0,63.0,43.0,5.0,9.0,7.0,87.0,35.0,10.0,100,38.0,8.0,12.0,143.0,85,8.0,10.0,3.0,1.0,10.0,4.0,25.0,14.0,5.0,13.0,7.0,3.0,12.0,3.0,3.0,2.0,2.0,47.0,3.0,6.0,88.0,2.0,1.0,5.0,111.0,21.0,10.0
475,108.0,144.0,4149.0,97.0,349.0,6227.0,2429.0,431.0,106.0,80.0,5194.0,80.0,341.0,692,135.0,175.0,492.0,455.0,3386.0,10070.0,153.0,1450.0,140.0,102.0,3656.0,260.0,1139.0,227.0,519.0,10935,9558.0,131.0,142.0,17339.0,18327,2930.0,278.0,66.0,43.0,41.0,56.0,119.0,2239.0,96.0,133.0,3251.0,145.0,5178.0,57.0,113.0,92.0,328.0,241.0,83.0,180.0,759.0,689.0,74.0,3158.0,9672.0,423.0,201.0
476,13.0,63.0,716.0,56.0,67.0,5690.0,548.0,81.0,12.0,13.0,184.0,38.0,42.0,168,87.0,125.0,109.0,666.0,316.0,1249.0,53.0,2208.0,63.0,27.0,181.0,67.0,66.0,71.0,72.0,3043,638.0,29.0,23.0,11462.0,12702,149.0,108.0,10.0,3.0,44.0,13.0,79.0,1383.0,25.0,157.0,19.0,22.0,9.0,24.0,8.0,7.0,8.0,80.0,52.0,31.0,440.0,16.0,9.0,508.0,362.0,48.0,123.0
48,10.0,10.0,9.0,4.0,10.0,25.0,17.0,30.0,3.0,1.0,18.0,5.0,19.0,29,3.0,4.0,8.0,6.0,3.0,3.0,5.0,5.0,7.0,2.0,49.0,47.0,31.0,19.0,4.0,277,22.0,4.0,9.0,152.0,39,12.0,6.0,6.0,1.0,4.0,6.0,5.0,19.0,2.0,3.0,4.0,6.0,50.0,5.0,5.0,2.0,11.0,38.0,3.0,10.0,7.0,5.0,15.0,11.0,28.0,13.0,7.0
485,8.0,8.0,2.0,4.0,8.0,14.0,16.0,1210.0,5.0,4.0,168.0,7.0,11.0,16,14.0,49.0,2.0,497.0,14.0,5.0,2.0,4.0,438.0,21.0,8.0,20.0,209.0,169.0,2.0,22,4.0,15.0,639.0,28.0,72,4.0,28.0,64.0,0.0,6.0,5.0,22.0,605.0,28.0,11.0,1.0,4.0,4.0,7.0,21.0,15.0,0.0,640.0,0.0,3.0,222.0,2.0,1.0,428.0,10.0,8.0,7.0
486,42.0,512.0,41.0,33.0,1838.0,4825.0,140.0,29.0,14.0,45.0,23.0,44.0,20.0,2924,37.0,635.0,195.0,1010.0,193.0,18.0,14.0,3456.0,1842.0,195.0,33.0,36.0,28.0,36.0,21.0,205,202.0,45.0,2423.0,241.0,92,22.0,77.0,16.0,7.0,355.0,90.0,73.0,173.0,424.0,718.0,21.0,8.0,26.0,81.0,362.0,255.0,572.0,1468.0,610.0,14.0,1467.0,21.0,1050.0,77.0,558.0,232.0,387.0
491,100.0,788.0,238.0,43.0,48.0,825.0,495.0,87.0,59.0,281.0,310.0,44.0,97.0,8521,35.0,3519.0,170.0,433.0,316.0,103.0,16.0,1270.0,3686.0,359.0,84.0,92.0,20.0,443.0,78.0,800,296.0,98.0,47.0,1432.0,303,18.0,250.0,123.0,1577.0,625.0,471.0,776.0,622.0,215.0,374.0,82.0,19.0,67.0,517.0,34.0,472.0,23.0,4558.0,318.0,230.0,339.0,74.0,80.0,119.0,575.0,62.0,530.0
493,13.0,178.0,111.0,11.0,232.0,203.0,12.0,206.0,16.0,49.0,5.0,13.0,8.0,30,3.0,59.0,47.0,273.0,29.0,4.0,3.0,651.0,152.0,106.0,9.0,15.0,11.0,44.0,4.0,214,48.0,11.0,11.0,155.0,24,4.0,41.0,46.0,5.0,115.0,36.0,62.0,61.0,27.0,119.0,3.0,6.0,8.0,39.0,60.0,61.0,6.0,468.0,44.0,40.0,84.0,17.0,5.0,34.0,55.0,101.0,180.0
495,118.0,32.0,281.0,22.0,36.0,547.0,255.0,29.0,18.0,10.0,843.0,10.0,216.0,79,28.0,11.0,91.0,305.0,92.0,205.0,42.0,48.0,395.0,17.0,456.0,36.0,405.0,38.0,37.0,791,919.0,12.0,14.0,1417.0,5738,246.0,17.0,6.0,5.0,33.0,10.0,21.0,224.0,12.0,31.0,217.0,12.0,242.0,5.0,8.0,8.0,13.0,37.0,10.0,84.0,451.0,5.0,10.0,54.0,1684.0,17.0,54.0
50,121.0,25.0,7.0,13.0,21.0,65.0,1447.0,131.0,5.0,77.0,7.0,11.0,5.0,79,13.0,7.0,10.0,52.0,7.0,4.0,19.0,19.0,22.0,2.0,143.0,296.0,12.0,186.0,24.0,201,18.0,146.0,11.0,407.0,92,73.0,6.0,9.0,12.0,9.0,11.0,8.0,12.0,25.0,115.0,17.0,16.0,21.0,15.0,8.0,11.0,13.0,30372.0,2046.0,10.0,8.0,10.0,8.0,5.0,135.0,15.0,11.0
503,1.0,20.0,20.0,5.0,14.0,39.0,68.0,4.0,2.0,4.0,29.0,0.0,13.0,33,4.0,15.0,14.0,6.0,54.0,24.0,3.0,32.0,15.0,5.0,3.0,8.0,49.0,4.0,5.0,602,41.0,42.0,19.0,137.0,499,10.0,8.0,7.0,1.0,1.0,2.0,11.0,52.0,5.0,7.0,6.0,5.0,5.0,5.0,1.0,4.0,0.0,7.0,1.0,6.0,3.0,0.0,0.0,1.0,210.0,9.0,7.0
508,6.0,13.0,390.0,10.0,7.0,49.0,392.0,4.0,6.0,7.0,269.0,8.0,9.0,151,18.0,1.0,35.0,50.0,451.0,24.0,16.0,231.0,9.0,6.0,18.0,10.0,71.0,22.0,60.0,631,65.0,4.0,11.0,200.0,3449,2.0,253.0,4.0,4.0,50.0,3.0,6.0,207.0,6.0,24.0,10.0,9.0,3.0,2.0,9.0,9.0,3.0,8.0,7.0,4.0,565.0,0.0,7.0,54.0,141.0,13.0,27.0
52,2.0,7.0,10.0,6.0,6.0,121.0,27.0,6.0,41.0,1.0,1.0,3.0,3.0,6,2.0,8.0,6.0,49.0,2.0,6.0,3.0,370.0,15.0,3.0,2.0,6.0,3.0,7.0,5.0,10,112.0,6.0,5.0,30.0,344,4.0,8.0,2.0,1.0,10.0,4.0,7.0,7.0,1.0,15.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,4.0,9.0,4.0,61.0,29.0,2.0,3.0,11.0,3.0,3.0
520,9.0,1.0,9.0,4.0,11.0,112.0,4.0,11.0,3.0,2.0,2.0,5.0,4.0,83,2.0,6.0,2.0,4.0,1.0,3.0,0.0,6.0,5.0,6.0,4.0,9.0,4.0,6.0,9.0,82,5.0,5.0,5.0,31.0,20,1.0,4.0,3.0,6.0,3.0,5.0,24.0,8.0,7.0,0.0,10.0,5.0,2.0,6.0,2.0,2.0,2.0,14.0,0.0,5.0,10.0,4.0,1.0,3.0,4.0,4.0,7.0
521,7.0,40.0,24.0,3.0,36.0,96.0,8.0,93.0,14.0,1.0,525.0,9.0,8.0,77,10.0,17.0,7.0,15.0,12.0,10.0,11.0,19.0,9.0,4.0,10.0,37.0,9.0,31.0,13.0,87,20.0,5.0,9.0,461.0,306,5.0,6.0,4.0,0.0,13.0,8.0,13.0,10.0,9.0,6.0,29.0,12.0,4.0,3.0,4.0,8.0,3.0,17.0,2.0,4.0,20.0,43.0,0.0,9.0,295.0,13.0,17.0
522,23.0,20.0,45.0,12.0,23.0,187.0,35.0,41.0,21.0,8.0,19.0,10.0,20.0,75,15.0,41.0,23.0,49.0,3.0,9.0,11.0,46.0,56.0,8.0,27.0,55.0,21.0,52.0,169.0,195,67.0,8.0,18.0,220.0,755,20.0,25.0,8.0,8.0,16.0,18.0,12.0,33.0,8.0,17.0,21.0,12.0,29.0,24.0,20.0,16.0,21.0,39.0,28.0,8.0,47.0,147.0,26.0,9.0,119.0,15.0,31.0
523,449.0,11413.0,4128.0,352.0,7645.0,8997.0,2917.0,2400.0,397.0,2196.0,3850.0,2081.0,895.0,23853,372.0,6207.0,5706.0,5378.0,371.0,4391.0,347.0,3170.0,6135.0,1004.0,3223.0,12690.0,3275.0,17678.0,511.0,13148,8477.0,201.0,413.0,8525.0,36507,1520.0,532.0,4491.0,327.0,2639.0,880.0,594.0,4958.0,650.0,1215.0,16567.0,595.0,2631.0,836.0,1898.0,5095.0,576.0,1838.0,609.0,1210.0,4181.0,19059.0,242.0,1545.0,7153.0,3066.0,4223.0
524,10.0,180.0,46.0,15.0,59.0,207.0,55.0,1068.0,42.0,33.0,9.0,590.0,42.0,1170,21.0,230.0,57.0,742.0,41.0,22.0,8.0,149.0,184.0,32.0,98.0,2854.0,100.0,272.0,14.0,1789,121.0,15.0,13.0,1354.0,1228,103.0,35.0,5.0,1.0,336.0,14.0,358.0,38.0,25.0,24.0,18.0,20.0,163.0,62.0,11.0,10.0,5.0,407.0,30.0,16.0,344.0,3.0,161.0,17.0,944.0,103.0,49.0
525,101.0,14381.0,254.0,161.0,1408.0,1932.0,998.0,1297.0,526.0,702.0,1500.0,134.0,852.0,3683,119.0,5838.0,642.0,770.0,44.0,95.0,47.0,1725.0,4529.0,513.0,1003.0,1656.0,1511.0,1385.0,80.0,1779,968.0,118.0,1903.0,896.0,4405,4889.0,340.0,2013.0,187.0,365.0,352.0,240.0,645.0,203.0,214.0,61.0,387.0,1571.0,81.0,307.0,755.0,1271.0,2808.0,106.0,1348.0,332.0,253.0,22.0,91.0,4198.0,852.0,449.0
531,1.0,11.0,1.0,3.0,2.0,14.0,1.0,6.0,0.0,3.0,3.0,1.0,4.0,22,1.0,5.0,5.0,6.0,22.0,3.0,0.0,3.0,36.0,1.0,6.0,22.0,7.0,19.0,4.0,97,6.0,5.0,6.0,43.0,11,3.0,21.0,1.0,3.0,2.0,7.0,1.0,95.0,0.0,4.0,5.0,4.0,4.0,7.0,7.0,2.0,10.0,21.0,14.0,2.0,2.0,3.0,4.0,4.0,8.0,6.0,6.0
532,11.0,6.0,2.0,4.0,10.0,50.0,4.0,6.0,8.0,2.0,2.0,3.0,2.0,92,2.0,6.0,1.0,10.0,3.0,4.0,4.0,3.0,24.0,2.0,7.0,35.0,5.0,27.0,4.0,48,18.0,10.0,7.0,23.0,65,9.0,4.0,1.0,1.0,3.0,1.0,19.0,8.0,8.0,8.0,5.0,5.0,1.0,5.0,6.0,0.0,5.0,41.0,6.0,2.0,2.0,3.0,3.0,3.0,16.0,7.0,6.0
535,34.0,46.0,133.0,33.0,510.0,188.0,357.0,4000.0,29.0,97.0,39.0,24.0,133.0,1154,28.0,890.0,236.0,766.0,97.0,823.0,17.0,753.0,2621.0,37.0,34.0,4821.0,328.0,1245.0,46.0,301,152.0,42.0,39.0,6613.0,431,93.0,192.0,134.0,75.0,1313.0,106.0,827.0,732.0,79.0,248.0,55.0,152.0,445.0,505.0,140.0,138.0,2404.0,484.0,139.0,91.0,528.0,34.0,956.0,284.0,313.0,269.0,1018.0
538,216.0,81.0,447.0,49.0,729.0,93.0,1035.0,2146.0,1692.0,1265.0,1081.0,1640.0,985.0,1505,56.0,52.0,558.0,236.0,1299.0,368.0,65.0,40.0,235.0,60.0,2025.0,5204.0,3314.0,1639.0,72.0,5538,777.0,48.0,5487.0,3448.0,3558,891.0,666.0,504.0,42.0,760.0,599.0,76.0,822.0,181.0,120.0,121.0,525.0,1655.0,259.0,675.0,691.0,251.0,3260.0,542.0,1509.0,462.0,36268.0,336.0,96.0,2751.0,420.0,242.0
539,142.0,1638.0,1119.0,190.0,221.0,2610.0,1363.0,14989.0,216.0,2495.0,688.0,89.0,3569.0,10199,98.0,6801.0,402.0,6336.0,1980.0,1165.0,87.0,155.0,7786.0,492.0,288.0,14758.0,6703.0,4731.0,93.0,5161,606.0,498.0,180.0,1016.0,879,173.0,1393.0,615.0,90.0,8322.0,953.0,20731.0,900.0,674.0,103.0,5971.0,196.0,660.0,1828.0,772.0,608.0,129.0,3649.0,17.0,188.0,4511.0,63.0,109.0,326.0,1145.0,508.0,4504.0
540,189.0,2425.0,513.0,136.0,204.0,11410.0,508.0,1088.0,442.0,643.0,88.0,1777.0,141.0,9031,107.0,1122.0,413.0,7629.0,571.0,53.0,70.0,4550.0,2081.0,1824.0,693.0,5758.0,212.0,1248.0,470.0,3053,1000.0,1437.0,399.0,967.0,4921,824.0,562.0,569.0,84.0,6250.0,374.0,9473.0,645.0,837.0,804.0,3463.0,140.0,591.0,1337.0,73.0,736.0,153.0,1657.0,950.0,312.0,4402.0,137.0,1360.0,81.0,5696.0,632.0,1479.0
541,8.0,9.0,20.0,7.0,24.0,40.0,57.0,4.0,4.0,3.0,5.0,27.0,2.0,33,4.0,23.0,18.0,22.0,25.0,79.0,4.0,280.0,19.0,5.0,2.0,20.0,8.0,17.0,215.0,32,172.0,4.0,2.0,464.0,239,0.0,3.0,1.0,1.0,6.0,12.0,18.0,34.0,11.0,4.0,13.0,4.0,3.0,8.0,2.0,10.0,3.0,9.0,12.0,3.0,3.0,4.0,3.0,80.0,70.0,21.0,15.0
543,5.0,5.0,7.0,7.0,12.0,31.0,8.0,14.0,5.0,2.0,1.0,2.0,3.0,40,11.0,8.0,0.0,6.0,2.0,1.0,1.0,10.0,51.0,6.0,1.0,12.0,2.0,4.0,2.0,47,6.0,8.0,3.0,40.0,20,3.0,4.0,2.0,2.0,6.0,2.0,66.0,5.0,7.0,9.0,13.0,5.0,4.0,4.0,3.0,1.0,2.0,15.0,3.0,1.0,1.0,9.0,2.0,2.0,12.0,5.0,7.0
545,12.0,33.0,113.0,29.0,1509.0,241.0,117.0,95.0,20.0,79.0,56.0,13.0,27.0,1140,19.0,204.0,109.0,279.0,216.0,93.0,14.0,1659.0,321.0,100.0,18.0,214.0,30.0,162.0,12.0,1662,158.0,19.0,771.0,386.0,34,13.0,405.0,149.0,2.0,73.0,52.0,1440.0,61.0,63.0,176.0,39.0,257.0,95.0,16.0,133.0,131.0,612.0,578.0,113.0,96.0,221.0,11.0,4.0,57.0,653.0,686.0,173.0
546,4.0,12.0,89.0,13.0,15.0,1832.0,145.0,51.0,9.0,3.0,191.0,7.0,49.0,120,14.0,30.0,17.0,58.0,508.0,46.0,16.0,223.0,72.0,11.0,135.0,36.0,149.0,15.0,19.0,1136,125.0,14.0,22.0,219.0,1981,34.0,32.0,6.0,3.0,18.0,6.0,49.0,25.0,17.0,16.0,13.0,17.0,159.0,9.0,8.0,6.0,13.0,14.0,10.0,8.0,89.0,2.0,7.0,10.0,278.0,22.0,14.0
557,7.0,8.0,34.0,9.0,10.0,535.0,51.0,9.0,9.0,2.0,284.0,6.0,11.0,167,3.0,56.0,13.0,23.0,5.0,34.0,5.0,6.0,38.0,18.0,8.0,23.0,8.0,10.0,8.0,152,63.0,17.0,10.0,160.0,116,6.0,23.0,1.0,4.0,20.0,9.0,55.0,42.0,3.0,7.0,10.0,7.0,5.0,7.0,9.0,4.0,0.0,25.0,1.0,9.0,18.0,4.0,3.0,361.0,330.0,8.0,22.0
559,110.0,9.0,14.0,13.0,11.0,95.0,2.0,141.0,7.0,57.0,5.0,10.0,3.0,88,9.0,9.0,3.0,50.0,1.0,6.0,8.0,13.0,37.0,7.0,665.0,162.0,51.0,153.0,9.0,98,6.0,144.0,12.0,312.0,55,54.0,12.0,3.0,5.0,7.0,16.0,13.0,20.0,6.0,83.0,12.0,11.0,409.0,11.0,7.0,0.0,16.0,24416.0,6.0,9.0,5.0,10.0,5.0,8.0,76.0,21.0,14.0
564,19.0,15.0,11.0,7.0,660.0,86.0,66.0,24.0,10.0,26.0,7.0,8.0,89.0,237,10.0,137.0,70.0,18.0,108.0,23.0,6.0,39.0,445.0,27.0,96.0,46.0,382.0,54.0,11.0,138,7.0,2175.0,17.0,234.0,89,59.0,46.0,85.0,5.0,65.0,101.0,28.0,173.0,24.0,60.0,14.0,6.0,74.0,33.0,10.0,20.0,10.0,1780.0,35.0,19.0,158.0,234.0,6.0,3.0,71.0,10.0,22.0
567,35.0,589.0,228.0,44.0,221.0,2993.0,836.0,32.0,24.0,211.0,334.0,44.0,246.0,907,88.0,126.0,141.0,278.0,198.0,114.0,52.0,4450.0,435.0,903.0,26.0,74.0,61.0,342.0,69.0,575,244.0,55.0,720.0,368.0,2103,195.0,218.0,775.0,8.0,112.0,379.0,39.0,93.0,406.0,2029.0,43.0,29.0,23.0,82.0,79.0,549.0,9.0,630.0,1049.0,119.0,2199.0,11.0,16.0,85.0,673.0,206.0,155.0
57,2.0,2.0,3.0,3.0,5.0,7.0,7.0,1.0,0.0,1.0,14.0,1.0,8.0,4,3.0,4.0,3.0,1.0,66.0,0.0,2.0,0.0,6.0,2.0,2.0,4.0,19.0,13.0,5.0,24,19.0,3.0,2.0,55.0,17,15.0,4.0,1.0,1.0,30.0,2.0,2.0,4.0,0.0,1.0,0.0,2.0,11.0,4.0,2.0,3.0,1.0,6.0,2.0,0.0,60.0,4.0,5.0,25.0,23.0,4.0,1.0
