strain_id,A_MTX_Trifluoperazine.SRO9_SGN1,A_MTX_Trifluoperazine.SRO9_DHH1,A_MTX_Trifluoperazine.ERG27_ACF2,A_MTX_Trifluoperazine.MID2_MAM33,A_MTX_Trifluoperazine.TPO1_MID2,A_MTX_Trifluoperazine.ERG11_ACF2,A_MTX_Trifluoperazine.PMC1_GTR2,A_MTX_Trifluoperazine.SSH1_ERG11,A_MTX_Trifluoperazine.HNM1_ERG11,A_MTX_Trifluoperazine.MID2_WSC2,A_MTX_Trifluoperazine.MID2_TPO2,A_MTX_Trifluoperazine.HUG1_PGM2,A_MTX_Trifluoperazine.SSH1_PIS1,A_MTX_Trifluoperazine.ERV25_PIS1,A_MTX_Trifluoperazine.MID2_PIN2,A_MTX_Trifluoperazine.ERG11_ERG5,A_MTX_Trifluoperazine.ERV25_EMP47,A_MTX_Trifluoperazine.ERV25_ORM2,A_MTX_Trifluoperazine.PLM2_HNM1,A_MTX_Trifluoperazine.ERG11_PIS1,A_MTX_Trifluoperazine.HNM1_TPO4,A_MTX_Trifluoperazine.RET2_SNA3,A_MTX_Trifluoperazine.ALO1_HYR1,A_MTX_Trifluoperazine.noPPI_reference,A_MTX_Trifluoperazine.SSH1_ORM2,A_MTX_Trifluoperazine.FMP45_HNM1,A_MTX_Trifluoperazine.TPO1_TPO2,A_MTX_Trifluoperazine.ADE17_GIS2,A_MTX_Trifluoperazine.SNA4_VAC8,A_MTX_Trifluoperazine.ADE17_HYR1,A_MTX_Trifluoperazine.HUG1_ALO1,A_MTX_Trifluoperazine.TPO1_TCB2,A_MTX_Trifluoperazine.ERV25_ERG5,A_MTX_Trifluoperazine.RET2_EMP70,A_MTX_Trifluoperazine.HUG1_ADE17,A_MTX_Trifluoperazine.HNM1_TPO2,A_MTX_Trifluoperazine.ERG11_MID2,A_MTX_Trifluoperazine.ERG11_ORM2,A_MTX_Trifluoperazine.GTR1_SLM4,A_MTX_Trifluoperazine.SRO9_GIS2,A_MTX_Trifluoperazine.ERG11_TPO4,A_MTX_Trifluoperazine.HNM1_MAM33,A_MTX_Trifluoperazine.ERG11_ERV25,A_MTX_Trifluoperazine.PMC1_CTR2,A_MTX_Trifluoperazine.ALO1_ADE17,A_MTX_Trifluoperazine.ADE17_PGM2,A_MTX_Trifluoperazine.MID2_RSN1,A_MTX_Trifluoperazine.HNM1_MID2,A_MTX_Trifluoperazine.ALO1_UIP4,A_MTX_Trifluoperazine.FMP45_MEP1,A_MTX_Trifluoperazine.FMP45_MID2,A_MTX_Trifluoperazine.MID2_TPO4,A_MTX_Trifluoperazine.HNM1_RBD2,A_MTX_Trifluoperazine.ERG11_HYR1,A_MTX_Trifluoperazine.SNA4_GTR2,A_MTX_Trifluoperazine.RET2_EMP47,A_MTX_Trifluoperazine.SSH1_ERV25,A_MTX_Trifluoperazine.DHH1_LSM3,A_MTX_Trifluoperazine.HNM1_TPO1,A_MTX_Trifluoperazine.ERV25_UIP4,A_MTX_Trifluoperazine.PLM2_SNA3,A_MTX_Trifluoperazine.ERV25_RBD2
420,20.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,38.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
421,70.0,69.0,1.0,92.0,32.0,181.0,53.0,287.0,28.0,77.0,50.0,46.0,789.0,15.0,99.0,254.0,26.0,146.0,17.0,113.0,10.0,5.0,5.0,173.0,244.0,4.0,170.0,156.0,51.0,103.0,2.0,59.0,65.0,9.0,21.0,84.0,97.0,71.0,258.0,178.0,203.0,179.0,3.0,72.0,59.0,17879.0,116.0,39.0,299.0,96.0,12.0,151.0,4569.0,31.0,483.0,4.0,359.0,281.0,317.0,76.0,21.0,12.0
426,4.0,6.0,17.0,6.0,69.0,23.0,5.0,56.0,9.0,14.0,14.0,4.0,35.0,25.0,14.0,64.0,31.0,32.0,8.0,34.0,32.0,9.0,13.0,25.0,100.0,11.0,26.0,39.0,22.0,12.0,2.0,9.0,79.0,5.0,4.0,10.0,19.0,20.0,7.0,32.0,28.0,18.0,10.0,2.0,13.0,28.0,31.0,6.0,161.0,27.0,8.0,21.0,69.0,34.0,21.0,13.0,28.0,9.0,12.0,67.0,1.0,4.0
43,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
431,4.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,17.0,6.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,3.0,1.0,102.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,0.0,5.0,31.0,2.0,2.0,0.0,5.0,0.0,4.0,0.0,2.0
433,6.0,10.0,13.0,4.0,8.0,23.0,7.0,24.0,6.0,5.0,11.0,5.0,5.0,6.0,20.0,31.0,58.0,18.0,4.0,8.0,8.0,0.0,69.0,4.0,11.0,5.0,7.0,10.0,8.0,6.0,1.0,0.0,27.0,5.0,4.0,10.0,20.0,42.0,2.0,26.0,42.0,14.0,8.0,4.0,26.0,10.0,13.0,2.0,56.0,21.0,4.0,5.0,16.0,30.0,9.0,1.0,16.0,9.0,5.0,23.0,2.0,1.0
434,170.0,73.0,26.0,65.0,148.0,173.0,85.0,380.0,6.0,4.0,10.0,44.0,8.0,7.0,36.0,429.0,413.0,219.0,21.0,83.0,26.0,5.0,1224.0,143.0,21.0,1.0,212.0,16.0,955.0,10.0,1.0,10.0,9.0,5.0,20.0,11.0,98.0,1544.0,3.0,52.0,126.0,16.0,15.0,159.0,489.0,15.0,6.0,2.0,533.0,40.0,3.0,15.0,9.0,450.0,95.0,9.0,197.0,192.0,10.0,33.0,3.0,2.0
437,14.0,18.0,21.0,13.0,23.0,24.0,25.0,33.0,21.0,47.0,30.0,8.0,39.0,27.0,49.0,21.0,66.0,51.0,11.0,10.0,15.0,1.0,18.0,106.0,29.0,18.0,15.0,6.0,9.0,6.0,2.0,3.0,35.0,7.0,17.0,50.0,54.0,29.0,9.0,100.0,36.0,60.0,12.0,35.0,10.0,8.0,46.0,8.0,134.0,16.0,8.0,20.0,162.0,14.0,21.0,4.0,23.0,8.0,22.0,74.0,10.0,2.0
439,17.0,3.0,6.0,2.0,3.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,8.0,2.0,43.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,40.0,3.0,32.0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,31.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
43_ref1,2.0,5.0,17.0,2.0,1.0,1.0,1.0,9.0,3.0,1.0,4.0,0.0,1.0,4.0,7.0,3.0,10.0,4.0,0.0,0.0,3.0,1.0,3.0,5.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,9.0,4.0,2.0,25.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,6.0,3.0,3.0,3.0,4.0,7.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0
43_ref2,8.0,20.0,11.0,5.0,10.0,9.0,6.0,38.0,3.0,6.0,16.0,3.0,8.0,7.0,35.0,21.0,38.0,10.0,1.0,5.0,13.0,4.0,11.0,8.0,12.0,2.0,7.0,9.0,4.0,6.0,30.0,0.0,7.0,2.0,6.0,3.0,11.0,19.0,1.0,40.0,83.0,5.0,1.0,4.0,7.0,3.0,12.0,3.0,24.0,12.0,2.0,13.0,9.0,37.0,6.0,5.0,20.0,2.0,4.0,12.0,0.0,2.0
442,17.0,33.0,85.0,8.0,41.0,59.0,22.0,77.0,16.0,50.0,45.0,6.0,27.0,43.0,69.0,80.0,234.0,96.0,9.0,14.0,55.0,9.0,63.0,15.0,37.0,33.0,46.0,25.0,12.0,8.0,8.0,13.0,50.0,32.0,6.0,43.0,27.0,136.0,21.0,93.0,107.0,62.0,18.0,10.0,45.0,13.0,153.0,12.0,181.0,64.0,2.0,54.0,38.0,68.0,29.0,8.0,29.0,16.0,24.0,49.0,7.0,8.0
444,1.0,3.0,3.0,0.0,4.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,42.0,2.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,4.0,0.0,11.0,7.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,6.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0
446,2.0,4.0,1.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,4.0,36.0,5.0,23.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,9.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,41.0,70.0,2.0,28.0,1.0,1.0,24.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,20.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
45,4.0,2.0,4.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,14.0,2.0,4.0,0.0,2.0,12.0,3.0,2.0,8.0,1.0,15.0,0.0,1.0,20.0,3.0,1.0,5.0,10.0,2.0,64.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,25.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,10.0,3.0,0.0,0.0,1.0,13.0,1.0,0.0,23.0
450,1.0,1.0,2.0,3.0,7.0,0.0,0.0,11.0,1.0,5.0,1.0,0.0,4.0,2.0,1.0,6.0,2.0,18.0,2.0,2.0,7.0,2.0,1.0,6.0,14.0,0.0,8.0,3.0,22.0,2.0,1.0,3.0,8.0,2.0,0.0,8.0,3.0,1.0,0.0,21.0,5.0,4.0,2.0,0.0,7.0,1.0,5.0,1.0,3.0,2.0,0.0,3.0,9.0,8.0,12.0,1.0,2.0,3.0,4.0,5.0,1.0,0.0
458,6.0,5.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,6.0,1.0,3.0,4.0,6.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,6.0,1.0,5.0,3.0,2.0,3.0,0.0,6.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0
459,301.0,238.0,4.0,0.0,30.0,1.0,0.0,178.0,41.0,1.0,32.0,0.0,1.0,4.0,14.0,13.0,19.0,17.0,2.0,441.0,22.0,0.0,11.0,2.0,39.0,3.0,86.0,10.0,18.0,3.0,0.0,1.0,11.0,2.0,0.0,132.0,145.0,143.0,147.0,68.0,13.0,10.0,72.0,1.0,4.0,4.0,3.0,30.0,9.0,4.0,79.0,25.0,3.0,142.0,59.0,6.0,25.0,5.0,3.0,1.0,0.0,5.0
460,95.0,108.0,16.0,194.0,212.0,21.0,64.0,1233.0,91.0,48.0,158.0,172.0,335.0,70.0,153.0,385.0,437.0,20.0,39.0,96.0,479.0,10.0,33.0,63.0,389.0,1.0,292.0,210.0,311.0,50.0,10.0,10.0,83.0,4.0,393.0,2656.0,381.0,213.0,2.0,254.0,85.0,866.0,36.0,29.0,52.0,25.0,75.0,40.0,413.0,45.0,19.0,83.0,6637.0,356.0,988.0,15.0,438.0,229.0,1909.0,778.0,6.0,10.0
466,17.0,22.0,2.0,1.0,4.0,5.0,3.0,41.0,6.0,4.0,8.0,0.0,9.0,3.0,19.0,9.0,8.0,6.0,4.0,4.0,3.0,0.0,4.0,6.0,6.0,3.0,1.0,4.0,23.0,2.0,0.0,0.0,7.0,0.0,2.0,9.0,10.0,6.0,5.0,68.0,22.0,1.0,3.0,3.0,2.0,1.0,3.0,5.0,8.0,3.0,1.0,8.0,29.0,6.0,10.0,1.0,26.0,10.0,6.0,7.0,3.0,0.0
468,1742.0,3364.0,478.0,867.0,1338.0,1352.0,781.0,2059.0,649.0,1956.0,2185.0,152.0,71.0,62.0,1145.0,2715.0,778.0,2104.0,508.0,962.0,1548.0,41.0,58.0,201.0,625.0,263.0,1008.0,94.0,1158.0,90.0,45.0,46.0,1127.0,51.0,734.0,1053.0,1142.0,2765.0,1882.0,1716.0,2675.0,817.0,267.0,994.0,83.0,52.0,1942.0,330.0,665.0,1139.0,618.0,3857.0,134.0,1684.0,742.0,70.0,571.0,1278.0,1124.0,473.0,1732.0,55.0
470,1834.0,2558.0,18.0,234.0,10.0,13.0,105.0,145.0,85.0,414.0,108.0,4.0,23.0,18.0,139.0,394.0,48.0,40.0,18.0,182.0,13.0,6.0,99.0,97.0,22.0,93.0,7.0,20.0,61.0,8.0,0.0,18.0,17.0,7.0,6.0,23.0,179.0,50.0,28.0,1334.0,68.0,16.0,6.0,226.0,513.0,18.0,60.0,26.0,569.0,214.0,225.0,46.0,27.0,188.0,27.0,16.0,27.0,57.0,14.0,15.0,3235.0,6.0
473,13.0,2.0,12.0,2.0,7.0,10.0,3.0,12.0,7.0,4.0,9.0,3.0,4.0,3.0,12.0,26.0,33.0,8.0,1.0,7.0,3.0,3.0,7.0,5.0,3.0,0.0,3.0,2.0,4.0,3.0,3.0,0.0,10.0,5.0,6.0,2.0,7.0,65.0,1.0,30.0,29.0,5.0,0.0,1.0,3.0,3.0,8.0,1.0,10.0,9.0,2.0,11.0,15.0,28.0,11.0,2.0,7.0,2.0,4.0,11.0,0.0,3.0
475,31.0,13.0,13.0,28.0,22.0,7.0,10.0,32.0,3.0,19.0,14.0,2.0,11.0,7.0,21.0,799.0,31.0,399.0,3.0,22.0,27.0,8.0,9.0,13.0,10.0,3.0,13.0,48.0,59.0,34.0,1.0,20.0,50.0,8.0,12.0,22.0,89.0,2689.0,3.0,835.0,64.0,20.0,212.0,4.0,26.0,1879.0,7.0,14.0,22.0,17.0,7.0,5.0,22.0,1290.0,37.0,16.0,10.0,16.0,17.0,7.0,2.0,93.0
476,75.0,3.0,7.0,1.0,8.0,1.0,0.0,7.0,4.0,12.0,9.0,13.0,6.0,2.0,10.0,283.0,22.0,176.0,12.0,8.0,1.0,2.0,2.0,0.0,1.0,3.0,5.0,9.0,14.0,1.0,0.0,2.0,10.0,3.0,3.0,9.0,90.0,124.0,3.0,215.0,4.0,4.0,24.0,0.0,3.0,5.0,6.0,12.0,8.0,5.0,3.0,7.0,30.0,584.0,6.0,7.0,3.0,1.0,2.0,3.0,33.0,2.0
48,8.0,10.0,31.0,6.0,2.0,8.0,5.0,23.0,7.0,13.0,7.0,2.0,9.0,4.0,9.0,37.0,29.0,35.0,2.0,11.0,18.0,1.0,5.0,7.0,26.0,2.0,5.0,11.0,8.0,24.0,0.0,2.0,21.0,3.0,2.0,10.0,2.0,23.0,2.0,22.0,33.0,9.0,2.0,2.0,4.0,4.0,8.0,3.0,17.0,36.0,1.0,6.0,14.0,16.0,20.0,2.0,15.0,4.0,3.0,8.0,1.0,7.0
486,12.0,91.0,22.0,78.0,425.0,1.0,36.0,13.0,5.0,304.0,50.0,9.0,6.0,3.0,49.0,93.0,179.0,26.0,5.0,50.0,7.0,6.0,108.0,21.0,4.0,3.0,382.0,6.0,16.0,8.0,7.0,10.0,77.0,5.0,4.0,16.0,98.0,79.0,4.0,302.0,10.0,17.0,14.0,120.0,140.0,8.0,16.0,10.0,209.0,6.0,2.0,93.0,4.0,14.0,88.0,10.0,2.0,658.0,2.0,46.0,7.0,12.0
491,68.0,778.0,86.0,138.0,380.0,154.0,163.0,115.0,101.0,24.0,74.0,419.0,16.0,21.0,182.0,279.0,35.0,211.0,9.0,269.0,195.0,7.0,11.0,163.0,22.0,59.0,187.0,39.0,198.0,31.0,6.0,26.0,618.0,11.0,10.0,41.0,434.0,330.0,19.0,744.0,2121.0,119.0,130.0,115.0,51.0,41.0,107.0,158.0,34.0,224.0,36.0,77.0,22.0,621.0,1351.0,20.0,89.0,65.0,57.0,46.0,769.0,6.0
493,33.0,69.0,41.0,14.0,91.0,2.0,12.0,37.0,14.0,7.0,52.0,3.0,2.0,1.0,37.0,131.0,181.0,82.0,3.0,59.0,42.0,1.0,7.0,37.0,7.0,2.0,31.0,13.0,6.0,6.0,6.0,1.0,42.0,4.0,1.0,6.0,16.0,36.0,6.0,165.0,5.0,8.0,67.0,3.0,9.0,10.0,10.0,22.0,119.0,10.0,21.0,48.0,114.0,18.0,11.0,7.0,7.0,24.0,7.0,47.0,1.0,3.0
495,8.0,6.0,13.0,0.0,13.0,1.0,1.0,8.0,2.0,0.0,5.0,1.0,4.0,0.0,4.0,513.0,8.0,118.0,2.0,2.0,7.0,2.0,6.0,3.0,1.0,0.0,7.0,9.0,14.0,19.0,1.0,4.0,18.0,1.0,1.0,10.0,16.0,36.0,2.0,64.0,45.0,8.0,21.0,3.0,4.0,5.0,1.0,0.0,6.0,6.0,3.0,0.0,3.0,410.0,14.0,5.0,0.0,0.0,3.0,6.0,0.0,0.0
50,1179.0,5.0,55.0,9.0,32.0,33.0,5.0,31.0,4.0,38.0,14.0,1.0,114.0,21.0,43.0,53.0,65.0,44.0,8.0,9.0,23.0,6.0,10.0,3649.0,32.0,2.0,43.0,25.0,9.0,160.0,2.0,8.0,21.0,5.0,2.0,24.0,10.0,135.0,9.0,19.0,38.0,30.0,13.0,3.0,10.0,6.0,11.0,0.0,23.0,57.0,4.0,3.0,43.0,48.0,43.0,4.0,15.0,7.0,29.0,19.0,9.0,9.0
501,1.0,5.0,10.0,1.0,7.0,0.0,3.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,8.0,8.0,1.0,3.0,7.0,2.0,1.0,5.0,2.0,2.0,9.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,6.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,12.0,7.0,1.0,0.0,2.0,1.0,2.0,6.0,1.0,0.0
503,16.0,2.0,3.0,0.0,3.0,1.0,4.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,22.0,2.0,16.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,6.0,1.0,1.0,2.0,14.0,24.0,1.0,24.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,42.0,4.0,1.0,3.0,2.0,3.0,3.0,0.0,2.0
506,3.0,1.0,5.0,1.0,3.0,5.0,6.0,12.0,3.0,1.0,3.0,2.0,10.0,1.0,3.0,1.0,74.0,4.0,2.0,0.0,3.0,1.0,4.0,814.0,2.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,5.0,2.0,2.0,3.0,3.0,6.0,0.0,9.0,10.0,15.0,1.0,1.0,2.0,1.0,2.0,3.0,34.0,6.0,0.0,2.0,18.0,4.0,1.0,0.0,1.0,0.0,7.0,94.0,3.0,5.0
508,6.0,9.0,5.0,2.0,10.0,2.0,2.0,5.0,0.0,4.0,2.0,0.0,4.0,3.0,2.0,292.0,57.0,30.0,1.0,6.0,1.0,5.0,10.0,1.0,4.0,0.0,3.0,3.0,2.0,0.0,3.0,6.0,4.0,5.0,2.0,2.0,126.0,29.0,6.0,396.0,43.0,11.0,15.0,4.0,1.0,0.0,2.0,12.0,26.0,7.0,1.0,3.0,5.0,1131.0,11.0,19.0,2.0,0.0,0.0,14.0,0.0,0.0
52,1.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,21.0,3.0,5.0,0.0,1.0,4.0,0.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,5.0,3.0,11.0,0.0,3.0,3.0,3.0,0.0,3.0,1.0,4.0,1.0,0.0,14.0,5.0,1.0,2.0,2.0,24.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,0.0
520,3.0,7.0,3.0,0.0,9.0,1.0,5.0,8.0,2.0,2.0,4.0,0.0,0.0,2.0,6.0,18.0,13.0,10.0,0.0,3.0,3.0,0.0,9.0,0.0,1.0,0.0,4.0,4.0,19.0,2.0,2.0,1.0,7.0,0.0,0.0,1.0,5.0,18.0,0.0,77.0,28.0,4.0,0.0,5.0,3.0,2.0,9.0,1.0,18.0,3.0,2.0,2.0,8.0,22.0,5.0,2.0,8.0,5.0,2.0,4.0,2.0,2.0
521,10.0,2.0,22.0,2.0,6.0,4.0,4.0,5.0,1.0,1.0,23.0,1.0,1.0,1.0,2.0,30.0,10.0,12.0,9.0,4.0,21.0,0.0,2.0,19.0,5.0,1.0,17.0,20.0,2.0,30.0,0.0,0.0,1.0,0.0,4.0,6.0,5.0,63.0,1.0,27.0,3.0,7.0,5.0,1.0,2.0,5.0,1.0,2.0,8.0,1.0,3.0,1.0,7.0,56.0,12.0,2.0,0.0,2.0,14.0,4.0,1.0,50.0
522,4.0,2.0,28.0,4.0,6.0,8.0,5.0,19.0,6.0,5.0,8.0,5.0,16.0,4.0,14.0,31.0,31.0,60.0,0.0,9.0,14.0,2.0,6.0,7.0,33.0,3.0,7.0,13.0,14.0,7.0,3.0,4.0,20.0,5.0,11.0,5.0,7.0,155.0,1.0,40.0,29.0,8.0,4.0,1.0,9.0,21.0,6.0,1.0,40.0,13.0,11.0,7.0,17.0,85.0,12.0,6.0,15.0,7.0,8.0,15.0,1.0,5.0
523,2120.0,737.0,8173.0,411.0,832.0,2276.0,656.0,2676.0,1105.0,76.0,1128.0,1225.0,842.0,204.0,1004.0,5029.0,6340.0,5089.0,262.0,3054.0,898.0,89.0,81.0,204.0,1394.0,695.0,807.0,9924.0,97.0,190.0,64.0,82.0,1002.0,203.0,1560.0,1976.0,1060.0,42569.0,87.0,694.0,3794.0,962.0,620.0,631.0,361.0,180.0,181.0,960.0,5220.0,376.0,1357.0,484.0,5482.0,10979.0,2804.0,181.0,1185.0,852.0,2716.0,3827.0,186.0,65.0
524,30.0,32.0,88.0,166.0,85.0,13.0,17.0,122.0,82.0,155.0,500.0,444.0,187.0,6.0,71.0,104.0,73.0,213.0,37.0,18.0,101.0,0.0,8.0,35.0,486.0,9.0,58.0,109.0,8.0,20.0,6.0,7.0,78.0,8.0,761.0,952.0,123.0,254.0,3.0,111.0,8.0,49.0,6.0,96.0,4.0,14.0,56.0,31.0,20.0,12.0,8.0,51.0,113.0,126.0,23.0,6.0,27.0,33.0,91.0,50.0,3.0,31.0
525,139.0,997.0,7769.0,21.0,767.0,81.0,164.0,2399.0,438.0,30.0,402.0,363.0,146.0,96.0,358.0,179.0,310.0,472.0,63.0,428.0,4491.0,27.0,764.0,177.0,532.0,1823.0,312.0,56.0,1525.0,70.0,12.0,42.0,2038.0,131.0,33.0,2453.0,674.0,292.0,62.0,120.0,1975.0,829.0,34.0,60.0,533.0,33.0,54.0,246.0,302.0,146.0,5386.0,206.0,91.0,1589.0,766.0,53.0,1569.0,504.0,1444.0,850.0,38.0,27.0
531,14.0,3.0,26.0,2.0,0.0,7.0,6.0,22.0,0.0,2.0,1.0,0.0,4.0,3.0,8.0,4.0,70.0,9.0,1.0,5.0,8.0,0.0,12.0,3.0,12.0,1.0,5.0,1.0,2.0,4.0,2.0,4.0,15.0,8.0,6.0,2.0,5.0,32.0,2.0,60.0,19.0,25.0,4.0,9.0,0.0,3.0,1.0,4.0,74.0,19.0,6.0,2.0,3.0,9.0,18.0,3.0,8.0,1.0,7.0,23.0,0.0,1.0
532,4.0,3.0,47.0,6.0,8.0,12.0,9.0,23.0,3.0,4.0,5.0,2.0,15.0,13.0,13.0,14.0,117.0,7.0,0.0,1.0,5.0,1.0,5.0,10.0,10.0,4.0,12.0,5.0,0.0,7.0,2.0,3.0,9.0,1.0,1.0,9.0,7.0,83.0,0.0,17.0,19.0,25.0,8.0,4.0,6.0,1.0,3.0,0.0,55.0,10.0,8.0,4.0,25.0,36.0,10.0,6.0,3.0,3.0,7.0,52.0,7.0,6.0
535,59.0,1695.0,58.0,3358.0,264.0,202.0,49.0,1012.0,708.0,2015.0,697.0,427.0,571.0,72.0,832.0,170.0,1469.0,4568.0,204.0,1235.0,101.0,28.0,31.0,289.0,4999.0,306.0,2671.0,66.0,55.0,83.0,28.0,37.0,563.0,76.0,240.0,1089.0,1401.0,4640.0,41.0,355.0,283.0,56.0,185.0,44.0,2807.0,65.0,261.0,296.0,5175.0,255.0,347.0,257.0,80.0,424.0,2270.0,44.0,500.0,45.0,21.0,537.0,186.0,62.0
538,572.0,970.0,69.0,175.0,25.0,755.0,183.0,3028.0,259.0,83.0,132.0,19.0,2586.0,185.0,67.0,666.0,329.0,1471.0,741.0,380.0,1103.0,24.0,754.0,128.0,492.0,75.0,136.0,262.0,2973.0,147.0,19.0,68.0,1138.0,30.0,17.0,1719.0,1144.0,702.0,39.0,2048.0,2623.0,1058.0,80.0,43.0,91.0,17394.0,86.0,404.0,499.0,356.0,122.0,147.0,324.0,1254.0,231.0,68.0,622.0,11.0,3303.0,261.0,72.0,24.0
539,708.0,815.0,667.0,988.0,20.0,443.0,132.0,2349.0,116.0,48.0,1070.0,926.0,4491.0,92.0,726.0,994.0,1003.0,206.0,215.0,224.0,79.0,17.0,35.0,561.0,3546.0,208.0,195.0,9225.0,54.0,95.0,32.0,14.0,90.0,38.0,1709.0,578.0,1071.0,1217.0,25.0,1732.0,1050.0,45.0,91.0,300.0,74.0,60.0,396.0,81.0,1146.0,359.0,78.0,506.0,39.0,179.0,1172.0,73.0,2299.0,172.0,349.0,101.0,160.0,34.0
540,251.0,750.0,3510.0,3786.0,2841.0,814.0,7422.0,270.0,854.0,7397.0,1282.0,2646.0,2433.0,311.0,4765.0,1039.0,782.0,319.0,889.0,306.0,982.0,46.0,579.0,888.0,345.0,2586.0,917.0,31631.0,646.0,285.0,169.0,71.0,2253.0,98.0,1026.0,428.0,807.0,167.0,1640.0,1482.0,241.0,2387.0,82.0,4416.0,718.0,221.0,3386.0,814.0,645.0,1556.0,6642.0,1286.0,10012.0,955.0,2402.0,192.0,259.0,3709.0,1647.0,1832.0,1090.0,5155.0
541,1.0,5.0,11.0,3.0,13.0,4.0,4.0,6.0,2.0,3.0,5.0,15.0,12.0,5.0,5.0,22.0,17.0,11.0,3.0,13.0,8.0,13.0,3.0,5.0,25.0,3.0,3.0,14.0,5.0,2.0,13.0,7.0,6.0,17.0,6.0,17.0,21.0,28.0,7.0,29.0,22.0,5.0,13.0,9.0,8.0,3.0,3.0,3.0,21.0,14.0,2.0,5.0,10.0,64.0,3.0,25.0,10.0,3.0,6.0,14.0,2.0,0.0
