strain_id,B_noMTX_Metformin.HNM1_TPO2,B_noMTX_Metformin.FMP45_MID2,B_noMTX_Metformin.MID2_TPO4,B_noMTX_Metformin.noPPI_reference,B_noMTX_Metformin.ERG27_ACF2,B_noMTX_Metformin.ERG11_PIS1,B_noMTX_Metformin.ERV25_PIS1,B_noMTX_Metformin.SNA4_VAC8,B_noMTX_Metformin.FMP45_MEP1,B_noMTX_Metformin.ERG11_ERG5,B_noMTX_Metformin.RET2_SNA3,B_noMTX_Metformin.ADE17_GIS2,B_noMTX_Metformin.PMC1_CTR2,B_noMTX_Metformin.ERV25_EMP47,B_noMTX_Metformin.PLM2_SNA3,B_noMTX_Metformin.HNM1_MAM33,B_noMTX_Metformin.SRO9_DHH1,B_noMTX_Metformin.PMC1_GTR2,B_noMTX_Metformin.RET2_EMP47,B_noMTX_Metformin.HNM1_TPO4,B_noMTX_Metformin.SNA4_GTR2,B_noMTX_Metformin.ERG11_ACF2,B_noMTX_Metformin.SSH1_ERV25,B_noMTX_Metformin.TPO1_TPO2,B_noMTX_Metformin.HNM1_TPO1,B_noMTX_Metformin.HNM1_RBD2,B_noMTX_Metformin.ERG11_HYR1,B_noMTX_Metformin.HUG1_ALO1,B_noMTX_Metformin.MID2_TPO2,B_noMTX_Metformin.MID2_RSN1,B_noMTX_Metformin.ERV25_UIP4,B_noMTX_Metformin.ERG11_MID2,B_noMTX_Metformin.HUG1_ADE17,B_noMTX_Metformin.SRO9_SGN1,B_noMTX_Metformin.ERV25_ORM2,B_noMTX_Metformin.ERG11_TPO4,B_noMTX_Metformin.HNM1_MID2,B_noMTX_Metformin.ALO1_UIP4,B_noMTX_Metformin.ERV25_ERG5,B_noMTX_Metformin.ADE17_PGM2,B_noMTX_Metformin.GTR1_SLM4,B_noMTX_Metformin.FMP45_HNM1,B_noMTX_Metformin.PLM2_HNM1,B_noMTX_Metformin.ALO1_ADE17,B_noMTX_Metformin.ERV25_RBD2,B_noMTX_Metformin.DHH1_LSM3,B_noMTX_Metformin.SSH1_ORM2,B_noMTX_Metformin.MID2_PIN2,B_noMTX_Metformin.TPO1_TCB2,B_noMTX_Metformin.TPO1_MID2,B_noMTX_Metformin.ALO1_HYR1,B_noMTX_Metformin.SSH1_PIS1,B_noMTX_Metformin.ERG11_ERV25,B_noMTX_Metformin.ADE17_HYR1,B_noMTX_Metformin.ERG11_ORM2,B_noMTX_Metformin.SSH1_ERG11,B_noMTX_Metformin.SRO9_GIS2,B_noMTX_Metformin.MID2_MAM33,B_noMTX_Metformin.HUG1_PGM2,B_noMTX_Metformin.RET2_EMP70,B_noMTX_Metformin.MID2_WSC2,B_noMTX_Metformin.HNM1_ERG11
420,26.0,5.0,17.0,22.0,1.0,19.0,406.0,2.0,56.0,2.0,6.0,7.0,10.0,11.0,2.0,4.0,455.0,2.0,9.0,1.0,7.0,9.0,1.0,4.0,5.0,17.0,69.0,8.0,79.0,111,10.0,7.0,14.0,73.0,36.0,3.0,77.0,26.0,5.0,1.0,4.0,50.0,0.0,19.0,3.0,2.0,9.0,93.0,20.0,5.0,4.0,10.0,7.0,2.0,0.0,2.0,190,43.0,10.0,9.0,5.0,12.0
421,9.0,11.0,375.0,69.0,2.0,91.0,7.0,3.0,103.0,33.0,7.0,194.0,17.0,6.0,9.0,71.0,42.0,31.0,12.0,6.0,45.0,550.0,433.0,59.0,368.0,2546.0,127.0,15.0,243.0,368,13.0,439.0,30.0,32.0,50.0,35.0,94.0,13.0,40.0,115.0,1052.0,48.0,23.0,5.0,9.0,38.0,208.0,273.0,51.0,48.0,2.0,877.0,5.0,12.0,32.0,98.0,460,170.0,9.0,9.0,796.0,16.0
426,6.0,16.0,18.0,1313.0,6.0,8.0,18.0,11.0,4.0,8.0,447.0,10.0,10.0,7.0,0.0,3.0,9.0,6.0,31.0,4.0,23.0,31.0,112.0,10.0,8.0,23.0,23.0,37.0,27.0,34,4.0,9.0,23.0,0.0,15.0,10.0,29.0,4.0,22.0,7.0,15.0,11.0,16.0,2.0,12.0,9.0,230.0,39.0,9.0,7.0,7.0,48.0,4.0,10.0,3.0,3.0,54,10.0,10.0,43.0,16.0,19.0
43,2.0,30.0,12.0,2.0,0.0,109.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,8.0,2.0,1.0,2.0,0.0,1.0,22.0,7.0,25.0,35,1.0,4.0,9.0,1.0,17.0,10.0,6.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,16.0,1.0,1.0,0.0,1.0,1.0,4.0,3.0,3.0,1,7.0,1.0,0.0,134.0,1.0
431,41.0,56.0,216.0,25.0,21.0,243.0,729.0,10.0,44.0,15.0,2522.0,10.0,202.0,240.0,144.0,32.0,93.0,203.0,232.0,17.0,242.0,155.0,49.0,134.0,14.0,8.0,74.0,392.0,184.0,191,243.0,40.0,1255.0,163.0,215.0,94.0,66.0,501.0,46.0,10.0,7.0,121.0,11.0,497.0,1129.0,46.0,101.0,725.0,619.0,98.0,261.0,48.0,14.0,7.0,11.0,25.0,415,139.0,169.0,1682.0,19.0,37.0
433,27.0,20.0,39.0,16.0,5.0,12.0,13.0,5.0,8.0,11.0,7.0,85.0,12.0,11.0,10.0,18.0,16.0,10.0,11.0,67.0,38.0,37.0,22.0,4.0,33.0,330.0,61.0,14.0,37.0,77,12.0,80.0,22.0,6.0,26.0,9.0,58.0,11.0,9.0,5.0,91.0,59.0,26.0,5.0,12.0,7.0,66.0,61.0,9.0,8.0,15.0,240.0,5.0,59.0,9.0,5.0,72,55.0,13.0,11.0,8.0,16.0
434,6.0,25.0,109.0,52.0,11.0,252.0,15.0,1434.0,52.0,275.0,395.0,30.0,96.0,65.0,200.0,9.0,145.0,202.0,21.0,22.0,105.0,1212.0,333.0,32.0,4.0,15.0,610.0,118.0,83.0,341,45.0,441.0,75.0,188.0,1295.0,293.0,37.0,317.0,21.0,17.0,3404.0,371.0,25.0,207.0,1.0,31.0,309.0,201.0,169.0,77.0,534.0,951.0,128.0,8.0,96.0,128.0,1098,195.0,40.0,10.0,92.0,30.0
437,6.0,15.0,33.0,6.0,8.0,14.0,10.0,20.0,16.0,19.0,4.0,41.0,8.0,3.0,2.0,19.0,22.0,7.0,3.0,3.0,5.0,22.0,5.0,2.0,3.0,63.0,18.0,5.0,33.0,51,6.0,28.0,65.0,13.0,27.0,6.0,12.0,8.0,9.0,13.0,14.0,12.0,5.0,5.0,3.0,6.0,10.0,88.0,4.0,2.0,12.0,26.0,6.0,7.0,2.0,4.0,50,8.0,4.0,4.0,21.0,6.0
438,34.0,11.0,100.0,12.0,1.0,16.0,3.0,5.0,20.0,5.0,4.0,58.0,3.0,1.0,54.0,11.0,43.0,7.0,0.0,199.0,19.0,1.0,46.0,11.0,25.0,527.0,112.0,19.0,219.0,366,1.0,126.0,70.0,4.0,13.0,2.0,36.0,4.0,4.0,212.0,2.0,7.0,18.0,10.0,1.0,5.0,20.0,266.0,5.0,5.0,1.0,141.0,4.0,6.0,2.0,13.0,17,108.0,4.0,4.0,392.0,11.0
439,16.0,8.0,163.0,38.0,11.0,306.0,4.0,17.0,52.0,19.0,11.0,29.0,41.0,13.0,14.0,3.0,345.0,26.0,8.0,0.0,242.0,1586.0,48.0,37.0,4.0,17.0,775.0,212.0,288.0,624,39.0,358.0,536.0,59.0,487.0,36.0,35.0,4.0,40.0,3377.0,12.0,228.0,92.0,7.0,6.0,9.0,468.0,365.0,44.0,61.0,4.0,34.0,125.0,16.0,51.0,3.0,103,148.0,33.0,14.0,939.0,14.0
43_ref1,3.0,80.0,3.0,1.0,5.0,231.0,53.0,64.0,20.0,142.0,1.0,88.0,2.0,1.0,68.0,16.0,5.0,4.0,2.0,273.0,59.0,1.0,294.0,8.0,7.0,97.0,141.0,5.0,77.0,3,9.0,13.0,14.0,0.0,3.0,15.0,9.0,14.0,2.0,20.0,74.0,182.0,32.0,6.0,4.0,0.0,23.0,11.0,4.0,10.0,8.0,11.0,622.0,141.0,553.0,3.0,9,0.0,1.0,42.0,6.0,382.0
43_ref2,126.0,57.0,41.0,9.0,10.0,19.0,15.0,57.0,11.0,114.0,12.0,65.0,7.0,14.0,8.0,47.0,63.0,22.0,26.0,184.0,40.0,22.0,68.0,9.0,93.0,1757.0,3629.0,5.0,84.0,50,27.0,23.0,23.0,22.0,26.0,5.0,54.0,23.0,2.0,135.0,204.0,96.0,39.0,11.0,180.0,15.0,12.0,150.0,12.0,27.0,12.0,31.0,16.0,84.0,70.0,12.0,72,9.0,6.0,22.0,44.0,38.0
442,5.0,15.0,40.0,10.0,4.0,41.0,8.0,13.0,8.0,8.0,3.0,16.0,13.0,5.0,9.0,8.0,17.0,2.0,10.0,1.0,6.0,32.0,5.0,5.0,3.0,63.0,28.0,25.0,46.0,64,4.0,20.0,34.0,11.0,20.0,10.0,13.0,4.0,6.0,7.0,54.0,24.0,6.0,2.0,5.0,6.0,8.0,52.0,5.0,8.0,7.0,13.0,6.0,3.0,6.0,4.0,62,11.0,15.0,7.0,228.0,6.0
446,25.0,12.0,49.0,48.0,2.0,138.0,5.0,1.0,56.0,21.0,3.0,10.0,38.0,2.0,23.0,4.0,110.0,21.0,7.0,57.0,5.0,156.0,115.0,36.0,1.0,8.0,3.0,15.0,144.0,220,1.0,754.0,207.0,101.0,10.0,11.0,44.0,27.0,4.0,2.0,2.0,234.0,4.0,259.0,1.0,5.0,435.0,211.0,22.0,8.0,2.0,561.0,24.0,1.0,251.0,8.0,227,174.0,11.0,7.0,7.0,7.0
45,15.0,13.0,44.0,8.0,1.0,9.0,15.0,10.0,8.0,11.0,2.0,29.0,8.0,2.0,8.0,12.0,14.0,14.0,9.0,3.0,9.0,13.0,4.0,2.0,8.0,59.0,15.0,5.0,35.0,62,14.0,9.0,17.0,11.0,13.0,6.0,7.0,7.0,4.0,20.0,7.0,22.0,4.0,4.0,6.0,7.0,10.0,86.0,15.0,10.0,10.0,11.0,14.0,7.0,7.0,4.0,99,10.0,8.0,10.0,24.0,4.0
450,24.0,10.0,67.0,47.0,6.0,11.0,1308.0,109.0,43.0,2.0,5.0,25.0,68.0,37.0,413.0,53.0,28.0,47.0,15.0,69.0,91.0,108.0,21.0,55.0,7.0,8.0,15.0,105.0,70.0,168,18.0,75.0,166.0,8.0,97.0,7.0,171.0,16.0,21.0,4.0,549.0,15.0,37.0,1.0,9.0,64.0,51.0,303.0,129.0,90.0,19.0,349.0,7.0,46.0,1.0,7.0,117,66.0,34.0,5.0,6.0,9.0
452,6.0,9.0,13.0,891.0,6.0,5.0,4.0,6.0,3.0,190.0,9.0,9.0,2.0,5.0,6.0,9.0,13.0,6.0,6.0,3.0,10.0,19.0,34.0,8.0,7.0,6.0,16.0,3.0,14.0,56,5.0,11.0,12.0,7.0,22.0,4.0,5.0,2.0,11.0,4.0,3.0,5.0,9.0,4.0,7.0,9.0,15.0,26.0,2.0,7.0,3.0,27.0,4.0,7.0,2.0,8.0,23,8.0,7.0,124.0,25.0,5.0
454,4.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0,3.0,4.0,1.0,0.0,5.0,0.0,1.0,14.0,7.0,49.0,3.0,4,3.0,1.0,37.0,19.0,6.0,2.0,3.0,2.0,1.0,15.0,3.0,3.0,0.0,2.0,1.0,5.0,2.0,4.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,8,2.0,1.0,0.0,3.0,5.0
458,23.0,110.0,830.0,30.0,69.0,33.0,18.0,200.0,53.0,15.0,13.0,12.0,581.0,14.0,14.0,19.0,181.0,303.0,13.0,56.0,88.0,53.0,138.0,190.0,118.0,21.0,40.0,88.0,634.0,559,106.0,38.0,142.0,75.0,81.0,8.0,272.0,83.0,17.0,7.0,21.0,129.0,21.0,73.0,113.0,18.0,35.0,1140.0,114.0,74.0,15.0,235.0,27.0,7.0,20.0,47.0,175,600.0,54.0,21.0,798.0,40.0
459,136.0,60.0,82.0,56.0,12.0,115.0,15.0,15.0,65.0,10.0,10.0,270.0,11.0,10.0,17.0,81.0,257.0,4.0,16.0,24.0,50.0,87.0,185.0,27.0,6.0,27.0,489.0,35.0,92.0,165,10.0,112.0,30.0,30.0,296.0,40.0,41.0,6.0,39.0,1066.0,541.0,45.0,12.0,8.0,2.0,41.0,68.0,137.0,26.0,24.0,19.0,15.0,173.0,12.0,34.0,69.0,185,19.0,14.0,15.0,34.0,34.0
460,3119.0,127.0,681.0,61.0,60.0,295.0,866.0,2869.0,85.0,338.0,1020.0,3345.0,56.0,82.0,27.0,1490.0,107.0,100.0,184.0,2348.0,901.0,210.0,575.0,106.0,1344.0,7699.0,594.0,195.0,575.0,1121,252.0,1779.0,465.0,88.0,599.0,187.0,939.0,116.0,133.0,533.0,66.0,144.0,267.0,113.0,19.0,47.0,555.0,1002.0,56.0,157.0,44.0,2252.0,48.0,96.0,68.0,628.0,329,673.0,113.0,2070.0,78.0,108.0
466,5.0,5.0,17.0,0.0,3.0,8.0,12.0,28.0,6.0,7.0,5.0,26.0,7.0,3.0,4.0,1.0,12.0,4.0,6.0,1.0,7.0,6.0,8.0,2.0,0.0,25.0,13.0,4.0,17.0,25,8.0,10.0,17.0,7.0,15.0,2.0,1.0,2.0,3.0,14.0,0.0,13.0,2.0,2.0,2.0,3.0,10.0,41.0,5.0,3.0,12.0,12.0,2.0,4.0,2.0,6.0,39,8.0,2.0,1.0,23.0,6.0
468,211.0,553.0,1338.0,140.0,63.0,399.0,24.0,129.0,330.0,438.0,38.0,43.0,464.0,116.0,228.0,253.0,492.0,425.0,26.0,219.0,212.0,1622.0,94.0,333.0,407.0,40.0,672.0,102.0,920.0,952,366.0,768.0,2139.0,667.0,100.0,349.0,248.0,85.0,200.0,33.0,3928.0,1107.0,486.0,88.0,157.0,77.0,412.0,1544.0,343.0,545.0,38.0,517.0,275.0,92.0,226.0,118.0,918,893.0,72.0,26.0,642.0,205.0
470,15.0,177.0,166.0,43.0,8.0,64.0,10.0,18.0,170.0,63.0,5.0,20.0,49.0,2.0,816.0,13.0,896.0,15.0,14.0,8.0,15.0,47.0,8.0,8.0,8.0,32.0,804.0,10.0,107.0,387,7.0,183.0,18.0,270.0,19.0,23.0,24.0,70.0,15.0,458.0,15.0,252.0,10.0,143.0,6.0,13.0,17.0,363.0,13.0,6.0,235.0,29.0,7.0,8.0,287.0,8.0,779,108.0,7.0,6.0,1144.0,43.0
473,65.0,52.0,243.0,104.0,107.0,34.0,202.0,11.0,58.0,59.0,14.0,14.0,172.0,46.0,8.0,167.0,109.0,48.0,15.0,111.0,76.0,45.0,18.0,44.0,43.0,756.0,137.0,120.0,170.0,174,308.0,49.0,575.0,28.0,186.0,29.0,98.0,127.0,23.0,47.0,28.0,266.0,4.0,115.0,5.0,52.0,93.0,162.0,116.0,189.0,599.0,20.0,11.0,17.0,16.0,64.0,338,77.0,104.0,10.0,533.0,48.0
475,16109.0,1720.0,3701.0,691.0,1263.0,4138.0,1553.0,4880.0,2691.0,2843.0,269.0,8703.0,1729.0,4603.0,3233.0,5953.0,2873.0,1353.0,238.0,23594.0,3889.0,9215.0,2894.0,428.0,18829.0,16967.0,11371.0,2000.0,3639.0,3274,8663.0,7199.0,7709.0,1869.0,5473.0,4427.0,16466.0,3801.0,2770.0,18986.0,2537.0,5234.0,4321.0,12492.0,233.0,339.0,7539.0,5645.0,878.0,1459.0,9665.0,9261.0,3830.0,1910.0,2347.0,2540.0,10305,1171.0,1522.0,242.0,4330.0,3277.0
476,460.0,720.0,16417.0,404.0,295.0,4197.0,13802.0,2686.0,1981.0,915.0,324.0,583.0,1327.0,237.0,2036.0,1058.0,12144.0,680.0,488.0,1369.0,361.0,3236.0,1409.0,6356.0,1155.0,15596.0,18504.0,3375.0,21008.0,35362,630.0,12149.0,11046.0,1074.0,18075.0,1231.0,3099.0,641.0,720.0,344.0,228.0,3533.0,646.0,1325.0,211.0,881.0,2296.0,39995.0,8412.0,9695.0,765.0,8768.0,8442.0,166.0,1489.0,313.0,6533,12286.0,1282.0,510.0,43736.0,616.0
48,110.0,155.0,73.0,56.0,97.0,11.0,9.0,7.0,26.0,8.0,3.0,10.0,105.0,20.0,8.0,90.0,16.0,114.0,4.0,48.0,55.0,23.0,62.0,7.0,66.0,26.0,29.0,33.0,51.0,50,8.0,24.0,7.0,41.0,48.0,14.0,109.0,22.0,23.0,20.0,4.0,12.0,86.0,3.0,3.0,1.0,106.0,42.0,53.0,14.0,3.0,13.0,6.0,14.0,4.0,60.0,47,60.0,10.0,8.0,281.0,54.0
485,3.0,170.0,8.0,72.0,3.0,110.0,8.0,5.0,4.0,31.0,5.0,2.0,44.0,1.0,1.0,5.0,58.0,18.0,5.0,2.0,1.0,138.0,6.0,5.0,2.0,27.0,95.0,187.0,35.0,12,6.0,14.0,121.0,5.0,7.0,83.0,1.0,40.0,3.0,0.0,5.0,51.0,4.0,0.0,0.0,2.0,338.0,7.0,2.0,8.0,272.0,6.0,157.0,4.0,2.0,14.0,68,2.0,12.0,5.0,3.0,7.0
486,17.0,63.0,350.0,63.0,32.0,89.0,234.0,14.0,19.0,11.0,12.0,15.0,304.0,91.0,9.0,3.0,166.0,231.0,23.0,24.0,104.0,36.0,19.0,307.0,17.0,53.0,17.0,173.0,537.0,314,53.0,71.0,143.0,37.0,30.0,73.0,158.0,454.0,36.0,20.0,26.0,620.0,122.0,389.0,29.0,30.0,65.0,534.0,555.0,200.0,844.0,8.0,48.0,12.0,24.0,21.0,349,42.0,110.0,21.0,1066.0,29.0
491,29.0,61.0,129.0,53.0,15.0,103.0,25.0,44.0,104.0,56.0,11.0,25.0,62.0,10.0,53.0,39.0,78.0,89.0,12.0,66.0,117.0,120.0,33.0,43.0,31.0,83.0,236.0,181.0,156.0,212,24.0,228.0,309.0,44.0,310.0,74.0,94.0,21.0,22.0,59.0,18.0,178.0,40.0,20.0,21.0,24.0,80.0,350.0,39.0,28.0,20.0,63.0,60.0,30.0,18.0,12.0,216,94.0,91.0,11.0,82.0,36.0
493,24.0,82.0,111.0,27.0,22.0,215.0,5.0,9.0,39.0,32.0,8.0,21.0,86.0,22.0,4.0,24.0,143.0,86.0,9.0,7.0,33.0,98.0,6.0,46.0,23.0,103.0,20.0,45.0,122.0,136,53.0,72.0,38.0,56.0,107.0,4.0,38.0,108.0,13.0,15.0,6.0,149.0,14.0,26.0,2.0,10.0,10.0,243.0,87.0,57.0,8.0,14.0,18.0,8.0,5.0,7.0,97,90.0,20.0,10.0,14.0,20.0
495,398.0,1179.0,906.0,199.0,46.0,274.0,1810.0,68.0,200.0,231.0,23.0,436.0,1076.0,647.0,246.0,478.0,444.0,835.0,44.0,306.0,283.0,392.0,851.0,100.0,1044.0,2558.0,1561.0,255.0,1176.0,1300,855.0,558.0,178.0,147.0,1693.0,496.0,1311.0,361.0,506.0,2449.0,34.0,188.0,658.0,882.0,349.0,202.0,202.0,2319.0,60.0,64.0,854.0,1435.0,302.0,9028.0,148.0,385.0,439,318.0,120.0,44.0,113.0,334.0
50,4.0,9.0,19.0,766.0,6.0,5.0,18.0,12.0,6.0,4.0,4.0,19.0,8.0,2.0,6.0,9.0,10.0,5.0,9.0,5.0,6.0,27.0,4.0,11.0,8.0,44.0,31.0,333.0,20.0,18,10.0,302.0,11.0,559.0,17.0,7.0,10.0,3.0,7.0,18.0,6.0,10.0,8.0,7.0,8.0,6.0,18.0,33.0,71.0,4.0,7.0,28.0,13.0,10.0,4.0,1.0,24,5.0,2.0,2.0,12.0,7.0
501,3.0,0.0,16.0,294.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2,5.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,5.0,5.0,1.0,3.0,119.0,2.0,0.0,0.0,53.0,1.0,2.0,1.0,9.0,0.0,3.0,0.0,2.0,6,2.0,0.0,1.0,1.0,0.0
503,67.0,315.0,44.0,35.0,36.0,72.0,169.0,4.0,37.0,90.0,3.0,5.0,20.0,28.0,6.0,29.0,106.0,14.0,3.0,130.0,16.0,33.0,124.0,49.0,7.0,14.0,80.0,83.0,63.0,224,26.0,159.0,420.0,46.0,222.0,71.0,102.0,18.0,22.0,35.0,6.0,53.0,55.0,64.0,897.0,6.0,128.0,129.0,66.0,27.0,28.0,10.0,15.0,13.0,49.0,18.0,328,142.0,61.0,5.0,678.0,53.0
506,1.0,0.0,1.0,23.0,1.0,0.0,2.0,2.0,3.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,2,1.0,2.0,2.0,1.0,40.0,2.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2,0.0,0.0,2.0,0.0,1.0
507,369.0,31.0,101.0,20.0,22.0,63.0,506.0,2.0,30.0,14.0,7.0,105.0,18.0,15.0,4.0,105.0,58.0,18.0,10.0,213.0,112.0,23.0,55.0,5.0,303.0,359.0,500.0,60.0,198.0,373,60.0,183.0,162.0,12.0,756.0,12.0,176.0,17.0,55.0,8.0,4.0,29.0,30.0,18.0,5.0,5.0,753.0,199.0,8.0,6.0,216.0,31.0,22.0,240.0,23.0,87.0,12,91.0,57.0,32.0,708.0,26.0
508,10.0,87.0,480.0,69.0,12.0,62.0,10.0,8.0,118.0,136.0,19.0,9.0,201.0,7.0,73.0,76.0,617.0,138.0,22.0,8.0,219.0,968.0,18.0,35.0,15.0,25.0,1146.0,7.0,397.0,441,55.0,681.0,27.0,99.0,144.0,192.0,49.0,158.0,38.0,12.0,491.0,531.0,181.0,176.0,5.0,11.0,29.0,1202.0,189.0,117.0,4.0,46.0,44.0,6.0,24.0,75.0,892,239.0,27.0,37.0,761.0,35.0
52,2.0,244.0,109.0,27.0,9.0,41.0,8.0,414.0,67.0,10.0,5.0,18.0,237.0,0.0,8.0,22.0,26.0,239.0,25.0,29.0,14.0,62.0,208.0,143.0,2.0,28.0,245.0,186.0,92.0,140,8.0,368.0,652.0,4.0,25.0,10.0,147.0,3.0,14.0,44.0,7.0,135.0,114.0,59.0,15.0,28.0,10.0,175.0,330.0,234.0,6.0,3.0,3.0,6.0,7.0,7.0,16,85.0,43.0,7.0,7.0,20.0
520,5.0,12.0,22.0,2.0,1.0,3.0,4.0,10.0,1.0,5.0,1.0,3.0,9.0,5.0,2.0,2.0,14.0,6.0,6.0,1.0,5.0,15.0,3.0,0.0,1.0,9.0,3.0,4.0,23.0,19,3.0,5.0,20.0,3.0,15.0,9.0,4.0,4.0,4.0,4.0,6.0,12.0,3.0,3.0,6.0,4.0,9.0,34.0,5.0,2.0,7.0,11.0,3.0,4.0,2.0,5.0,43,12.0,3.0,0.0,19.0,11.0
521,42.0,38.0,179.0,7170.0,27.0,1861.0,53.0,24.0,195.0,35.0,43.0,82.0,30.0,1993.0,29.0,109.0,57.0,27.0,33.0,102.0,67.0,3649.0,40.0,37.0,61.0,201.0,95.0,44.0,186.0,325,863.0,66.0,68.0,47.0,154.0,1282.0,80.0,41.0,345.0,87.0,54.0,37.0,56.0,36.0,39.0,25.0,90.0,422.0,35.0,23.0,15.0,149.0,36.0,75.0,75.0,20.0,208,22.0,22.0,40.0,159.0,135.0
522,176.0,250.0,493.0,114.0,198.0,49.0,33.0,25.0,66.0,58.0,552.0,92.0,42.0,37.0,37.0,201.0,40.0,28.0,196.0,367.0,134.0,218.0,92.0,73.0,127.0,63.0,305.0,1023.0,506.0,610,75.0,254.0,1353.0,44.0,420.0,29.0,416.0,54.0,117.0,2855.0,2033.0,302.0,48.0,19.0,11.0,106.0,332.0,721.0,84.0,102.0,247.0,31.0,34.0,148.0,17.0,40.0,155,491.0,438.0,974.0,128.0,212.0
523,813.0,4084.0,1071.0,211.0,1446.0,1901.0,2844.0,129.0,646.0,1861.0,107.0,7416.0,573.0,359.0,265.0,988.0,527.0,284.0,146.0,1311.0,1403.0,9749.0,460.0,268.0,1512.0,6080.0,7334.0,557.0,1785.0,1290,858.0,2325.0,1180.0,743.0,2914.0,1300.0,3577.0,595.0,930.0,10295.0,96.0,4903.0,838.0,475.0,48.0,131.0,1599.0,2834.0,272.0,339.0,186.0,3480.0,834.0,103.0,1166.0,383.0,968,881.0,536.0,121.0,249.0,1472.0
524,192.0,54.0,604.0,37.0,22.0,47.0,11.0,887.0,72.0,38.0,8.0,127.0,39.0,34.0,17.0,39.0,130.0,44.0,17.0,115.0,95.0,262.0,186.0,111.0,173.0,3006.0,188.0,90.0,971.0,1304,47.0,315.0,592.0,25.0,968.0,24.0,112.0,18.0,75.0,42.0,29.0,38.0,59.0,27.0,26.0,21.0,632.0,1450.0,114.0,54.0,13.0,1299.0,28.0,12.0,8.0,37.0,503,396.0,80.0,21.0,1898.0,90.0
525,919.0,652.0,138.0,199.0,828.0,226.0,1871.0,168.0,277.0,99.0,26.0,157.0,133.0,43.0,34.0,678.0,581.0,110.0,44.0,386.0,279.0,440.0,319.0,30.0,782.0,405.0,968.0,477.0,237.0,383,310.0,532.0,996.0,386.0,264.0,308.0,394.0,94.0,354.0,3772.0,22.0,124.0,205.0,519.0,12.0,23.0,1206.0,260.0,83.0,181.0,570.0,1865.0,251.0,224.0,70.0,269.0,1123,74.0,205.0,27.0,60.0,150.0
531,1.0,53.0,18.0,21.0,3.0,36.0,2.0,2.0,5.0,35.0,9.0,5.0,3.0,9.0,5.0,2.0,155.0,1.0,7.0,0.0,121.0,68.0,0.0,10.0,1.0,4.0,32.0,25.0,8.0,21,6.0,6.0,10.0,33.0,121.0,8.0,15.0,9.0,5.0,3.0,4.0,18.0,2.0,7.0,2.0,3.0,6.0,40.0,11.0,0.0,3.0,6.0,3.0,5.0,2.0,3.0,38,1.0,5.0,17.0,10.0,4.0
532,2.0,4.0,5.0,64.0,3.0,5.0,2.0,12.0,2.0,4.0,8.0,11.0,4.0,2.0,3.0,2.0,4.0,2.0,7.0,2.0,3.0,10.0,5.0,5.0,3.0,22.0,35.0,2.0,11.0,9,1.0,15.0,15.0,3.0,12.0,2.0,141.0,6.0,5.0,9.0,1.0,7.0,3.0,37.0,1.0,0.0,11.0,19.0,7.0,10.0,6.0,7.0,4.0,2.0,1.0,1.0,22,5.0,3.0,4.0,14.0,8.0
535,209.0,378.0,473.0,89.0,15.0,432.0,1018.0,20.0,103.0,279.0,28.0,107.0,50.0,26.0,78.0,38.0,598.0,23.0,30.0,162.0,652.0,956.0,508.0,166.0,16.0,42.0,1678.0,310.0,442.0,1421,78.0,987.0,354.0,63.0,4873.0,95.0,179.0,111.0,107.0,581.0,30.0,976.0,108.0,394.0,15.0,23.0,883.0,1260.0,229.0,121.0,15.0,1641.0,128.0,13.0,479.0,164.0,923,844.0,97.0,36.0,2292.0,55.0
538,1230.0,535.0,448.0,264.0,25.0,237.0,1114.0,593.0,397.0,794.0,212.0,496.0,92.0,162.0,39.0,885.0,641.0,64.0,66.0,414.0,129.0,1317.0,382.0,37.0,1466.0,3388.0,932.0,110.0,318.0,611,133.0,667.0,381.0,292.0,1984.0,318.0,490.0,447.0,225.0,13487.0,34.0,1070.0,670.0,242.0,18.0,16.0,1048.0,1246.0,117.0,38.0,3418.0,1903.0,138.0,270.0,112.0,700.0,2606,408.0,56.0,618.0,159.0,181.0
