strain_id,A_MTX_Fluconazole.PMC1_CTR2,A_MTX_Fluconazole.PLM2_SNA3,A_MTX_Fluconazole.ERV25_ERG5,A_MTX_Fluconazole.ERV25_UIP4,A_MTX_Fluconazole.HNM1_TPO4,A_MTX_Fluconazole.PLM2_HNM1,A_MTX_Fluconazole.RET2_SNA3,A_MTX_Fluconazole.ERG11_ERV25,A_MTX_Fluconazole.ALO1_UIP4,A_MTX_Fluconazole.SRO9_GIS2,A_MTX_Fluconazole.ADE17_HYR1,A_MTX_Fluconazole.ERV25_RBD2,A_MTX_Fluconazole.SSH1_ERV25,A_MTX_Fluconazole.MID2_TPO2,A_MTX_Fluconazole.TPO1_TPO2,A_MTX_Fluconazole.HNM1_RBD2,A_MTX_Fluconazole.SNA4_GTR2,A_MTX_Fluconazole.ERG11_PIS1,A_MTX_Fluconazole.FMP45_MEP1,A_MTX_Fluconazole.TPO1_MID2,A_MTX_Fluconazole.SRO9_SGN1,A_MTX_Fluconazole.SSH1_ERG11,A_MTX_Fluconazole.RET2_EMP70,A_MTX_Fluconazole.FMP45_MID2,A_MTX_Fluconazole.GTR1_SLM4,A_MTX_Fluconazole.ADE17_GIS2,A_MTX_Fluconazole.MID2_WSC2,A_MTX_Fluconazole.MID2_TPO4,A_MTX_Fluconazole.ALO1_ADE17,A_MTX_Fluconazole.ERG11_ORM2,A_MTX_Fluconazole.noPPI_reference,A_MTX_Fluconazole.RET2_EMP47,A_MTX_Fluconazole.ERV25_ORM2,A_MTX_Fluconazole.HNM1_MAM33,A_MTX_Fluconazole.HUG1_ALO1,A_MTX_Fluconazole.DHH1_LSM3,A_MTX_Fluconazole.HNM1_TPO2,A_MTX_Fluconazole.ERG11_TPO4,A_MTX_Fluconazole.ERV25_PIS1,A_MTX_Fluconazole.MID2_RSN1,A_MTX_Fluconazole.HNM1_ERG11,A_MTX_Fluconazole.MID2_PIN2,A_MTX_Fluconazole.HUG1_PGM2,A_MTX_Fluconazole.FMP45_HNM1,A_MTX_Fluconazole.TPO1_TCB2,A_MTX_Fluconazole.ERV25_EMP47,A_MTX_Fluconazole.ALO1_HYR1,A_MTX_Fluconazole.SRO9_DHH1,A_MTX_Fluconazole.HUG1_ADE17,A_MTX_Fluconazole.ERG11_HYR1,A_MTX_Fluconazole.SSH1_ORM2,A_MTX_Fluconazole.PMC1_GTR2,A_MTX_Fluconazole.HNM1_TPO1,A_MTX_Fluconazole.ERG11_ERG5,A_MTX_Fluconazole.ERG11_ACF2,A_MTX_Fluconazole.SNA4_VAC8,A_MTX_Fluconazole.HNM1_MID2,A_MTX_Fluconazole.MID2_MAM33,A_MTX_Fluconazole.SSH1_PIS1,A_MTX_Fluconazole.ADE17_PGM2,A_MTX_Fluconazole.ERG27_ACF2,A_MTX_Fluconazole.ERG11_MID2
475,13.0,52.0,859.0,12.0,19.0,6.0,6.0,133.0,8.0,185.0,169.0,37.0,20.0,2.0,1.0,7.0,514.0,1998.0,79.0,4.0,98.0,15.0,21.0,26.0,50.0,169.0,159.0,4.0,128.0,1396.0,8.0,4.0,121.0,15.0,8.0,698.0,118.0,65.0,12.0,2.0,18.0,14.0,5.0,9.0,47.0,19.0,10.0,13.0,11.0,47.0,7.0,10.0,67.0,592.0,7.0,77.0,313.0,271.0,8.0,22879.0,1.0,662.0
476,17.0,5.0,0.0,5.0,1.0,5.0,3.0,5.0,0.0,14.0,6.0,3.0,4.0,2.0,2.0,18.0,11.0,1014.0,8.0,0.0,12.0,0.0,0.0,17.0,17.0,11.0,8.0,34.0,2.0,17.0,14.0,0.0,13.0,2.0,1.0,33.0,4.0,5.0,5.0,2.0,8.0,5.0,1.0,13.0,0.0,0.0,1.0,2.0,0.0,41.0,5.0,0.0,0.0,25.0,15.0,9.0,50.0,32.0,2.0,9.0,5.0,1200.0
48,5.0,17.0,9.0,6.0,3.0,3.0,1.0,10.0,2.0,8.0,27.0,6.0,7.0,7.0,0.0,3.0,12.0,128.0,13.0,2.0,31.0,1.0,2.0,7.0,7.0,14.0,24.0,6.0,7.0,4.0,2.0,6.0,24.0,8.0,5.0,18.0,17.0,4.0,14.0,4.0,1.0,36.0,4.0,8.0,2.0,7.0,4.0,7.0,3.0,3.0,5.0,0.0,6.0,16.0,6.0,6.0,11.0,8.0,2.0,24.0,1.0,7.0
485,6.0,2.0,8.0,16.0,38.0,17.0,5.0,5.0,4.0,13.0,16.0,27.0,7.0,14.0,12.0,3.0,6.0,9.0,9.0,10.0,12.0,2.0,11.0,9.0,19.0,4.0,9.0,34.0,18.0,2.0,11.0,12.0,5.0,10.0,8.0,30.0,5.0,12.0,5.0,8.0,10.0,26.0,13.0,10.0,1.0,28.0,99.0,16.0,4.0,11.0,4.0,4.0,26.0,9.0,3.0,7.0,20.0,21.0,2.0,2.0,3.0,18.0
486,6.0,6.0,3.0,4.0,6.0,6.0,4.0,5.0,1.0,3.0,4.0,13.0,3.0,9.0,32.0,7.0,15.0,31.0,3.0,11.0,6.0,5.0,1.0,8.0,7.0,2.0,14.0,4.0,30.0,4.0,2.0,3.0,4.0,5.0,34.0,347.0,12.0,1.0,7.0,4.0,18.0,38.0,1.0,5.0,5.0,18.0,5.0,6.0,7.0,8.0,1.0,6.0,9.0,23.0,4.0,39.0,12.0,39.0,2.0,6.0,14.0,10.0
491,9.0,2.0,6.0,4.0,12.0,16.0,1.0,7.0,11.0,552.0,7.0,5.0,25.0,5.0,3.0,5.0,24.0,6.0,4.0,14.0,4.0,9.0,1.0,7.0,3.0,7.0,11.0,6.0,14.0,11.0,4.0,3.0,5.0,1.0,2.0,1.0,3.0,1311.0,7.0,4.0,3.0,7.0,31.0,0.0,70.0,11.0,3.0,47.0,3.0,0.0,2.0,5.0,477.0,151.0,2.0,10.0,2.0,4.0,6.0,1.0,2.0,7.0
493,6.0,0.0,1.0,0.0,3.0,30.0,0.0,1.0,58.0,35.0,6.0,6.0,0.0,9.0,55.0,6.0,21.0,14.0,6.0,54.0,2.0,0.0,0.0,25.0,6.0,13.0,0.0,7.0,0.0,5.0,57.0,3.0,6.0,0.0,5.0,26.0,0.0,2.0,0.0,12.0,4.0,50.0,4.0,4.0,0.0,58.0,1.0,48.0,2.0,0.0,1.0,155.0,4.0,515.0,2.0,5.0,17.0,81.0,0.0,8.0,0.0,223.0
495,1.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,7.0,0.0,1.0,1.0,1.0,2.0,7.0,33.0,7.0,3.0,1.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,571.0,0.0,4.0,4.0,2.0,2.0,3.0,0.0,6.0
50,10.0,9.0,1.0,8.0,1.0,10.0,1.0,4.0,3.0,25.0,22.0,4.0,8.0,13.0,2.0,6.0,4.0,12.0,16.0,2.0,17.0,3.0,3.0,9.0,3.0,30.0,15.0,10.0,7.0,5.0,4.0,4.0,0.0,2.0,8.0,5.0,14.0,24.0,19.0,4.0,1.0,27.0,1.0,6.0,12.0,2.0,10.0,6.0,2.0,1.0,0.0,0.0,7.0,27.0,0.0,6.0,6.0,4.0,4.0,13.0,1.0,14.0
501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
503,2.0,7.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,306.0,5.0,0.0,1.0,4.0,3.0,2.0,3.0,14.0,1.0,13.0,3.0,0.0,1.0,2.0,2.0,10.0,7.0,1.0,0.0,1.0,0.0,6.0,26.0,0.0,0.0,9.0,1.0,181.0,3.0,2.0,1.0,3.0,0.0,1.0,7.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,298.0,0.0,4.0,5.0,0.0,3.0,9.0,0.0,157.0
506,2.0,0.0,4.0,5.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,0.0,1.0,5.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,422.0,3.0,11.0,1.0,2.0,10.0,3.0,2.0,8.0,0.0,1.0,5.0,3.0,0.0,0.0,7.0,0.0,1.0,4.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,3.0
507,1.0,0.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,2.0,4.0,1.0,1.0,3.0,4.0,3.0,0.0,7.0,5.0,7.0,1.0,5.0,3.0,1.0,0.0,5.0,0.0,4.0,6.0,0.0,0.0,2.0,2.0,10.0
508,66.0,159.0,41.0,6.0,15.0,176.0,5.0,3.0,8.0,1290.0,7.0,7.0,15.0,12.0,8.0,14.0,6.0,9.0,7.0,14.0,31.0,4.0,4.0,174.0,583.0,122.0,16.0,15.0,31.0,117.0,2.0,89.0,37.0,9.0,11.0,55.0,17.0,884.0,133.0,9.0,118.0,35.0,5.0,139.0,25.0,45.0,14.0,27.0,5.0,16.0,4.0,8.0,6.0,629.0,3.0,7.0,305.0,20.0,57.0,16.0,1.0,22436.0
52,2.0,1.0,7.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,18.0,2.0,1.0,12.0,2.0,29.0,3.0,0.0,0.0,1.0,2.0,1.0,4.0,3.0,3.0,0.0,2.0,0.0,4.0,1.0,0.0,202.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,16.0,5.0,3.0,4.0,0.0,0.0,0.0,10.0
520,5.0,35.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,10.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,2.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,5.0,4.0,5.0,0.0,10.0
521,5.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,1.0,1.0,0.0,1.0,6.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0,16.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,1.0,1.0,7.0,8.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,14.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0
522,12.0,5.0,43.0,2.0,1.0,6.0,0.0,3.0,1.0,10.0,6.0,11.0,2.0,3.0,1.0,1.0,16.0,171.0,8.0,2.0,9.0,0.0,3.0,4.0,8.0,14.0,5.0,1.0,2.0,3.0,0.0,2.0,11.0,1.0,6.0,79.0,5.0,3.0,1.0,3.0,6.0,6.0,6.0,7.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,20.0,5.0,7.0,5.0,25.0,7.0,17.0,0.0,241.0
523,80.0,38.0,446.0,793.0,263.0,191.0,18.0,1113.0,142.0,846.0,172.0,44.0,794.0,110.0,226.0,492.0,1245.0,326.0,312.0,41.0,135.0,60.0,12.0,813.0,44.0,17546.0,33.0,240.0,81.0,2668.0,131.0,56.0,253.0,54.0,462.0,1515.0,7119.0,5644.0,215.0,80.0,240.0,903.0,114.0,565.0,22.0,910.0,38.0,153.0,332.0,137.0,108.0,94.0,125.0,1473.0,7199.0,125.0,465.0,83.0,354.0,400.0,296.0,254.0
524,1285.0,10.0,23.0,40.0,30.0,114.0,8.0,4.0,15.0,33.0,13.0,37.0,608.0,682.0,235.0,231.0,129.0,105.0,35.0,84.0,103.0,43.0,6.0,18.0,22.0,28.0,84.0,770.0,7.0,2.0,53.0,13.0,430.0,44.0,194.0,689.0,480.0,13.0,12.0,257.0,177.0,564.0,408.0,50.0,51.0,44.0,4.0,96.0,22.0,8.0,268.0,430.0,146.0,449.0,15.0,67.0,194.0,387.0,307.0,7.0,42.0,1299.0
525,5.0,5.0,15.0,41.0,14.0,349.0,7.0,542.0,3.0,6.0,12.0,11.0,237.0,29.0,58.0,2.0,154.0,118.0,48.0,8.0,20.0,21.0,3.0,77.0,7.0,11.0,6.0,2.0,1.0,3.0,213.0,4.0,7.0,10.0,81.0,318.0,29.0,44.0,108.0,6.0,7.0,8.0,16.0,15.0,11.0,5.0,27.0,129.0,1.0,3.0,95.0,102.0,93.0,7.0,4.0,518.0,66.0,12.0,2.0,8.0,158.0,27.0
531,6.0,18.0,0.0,8.0,13.0,7.0,7.0,3.0,3.0,7.0,3.0,8.0,12.0,6.0,9.0,3.0,10.0,4.0,8.0,7.0,21.0,4.0,5.0,25.0,10.0,7.0,17.0,15.0,33.0,1.0,6.0,4.0,7.0,7.0,10.0,60.0,19.0,14.0,4.0,8.0,8.0,36.0,4.0,12.0,8.0,39.0,3.0,7.0,5.0,8.0,2.0,9.0,7.0,21.0,1.0,5.0,11.0,25.0,3.0,8.0,4.0,21.0
532,10.0,15.0,0.0,10.0,17.0,14.0,4.0,2.0,4.0,17.0,5.0,9.0,18.0,5.0,24.0,3.0,5.0,3.0,11.0,6.0,10.0,4.0,2.0,12.0,7.0,11.0,9.0,10.0,11.0,3.0,6.0,9.0,3.0,6.0,8.0,18.0,12.0,18.0,18.0,5.0,10.0,22.0,1.0,6.0,17.0,14.0,10.0,10.0,0.0,4.0,2.0,3.0,9.0,13.0,2.0,9.0,8.0,12.0,10.0,6.0,4.0,25.0
535,181.0,253.0,117.0,204.0,200.0,1842.0,35.0,74.0,490.0,917.0,97.0,163.0,1229.0,1156.0,1419.0,140.0,3553.0,5650.0,1038.0,294.0,192.0,1872.0,67.0,1990.0,135.0,121.0,19832.0,1906.0,11444.0,9009.0,293.0,51.0,4396.0,84.0,4131.0,486.0,270.0,309.0,3529.0,1827.0,309.0,5932.0,5534.0,4030.0,1926.0,472.0,31.0,296.0,93.0,70.0,1961.0,107.0,69.0,2358.0,139.0,87.0,498.0,10425.0,4157.0,213.0,32.0,430.0
538,125.0,5.0,8.0,39.0,26.0,291.0,7.0,26.0,12.0,661.0,45.0,29.0,57.0,110.0,15.0,13.0,61.0,53.0,42.0,14.0,42.0,75.0,5.0,9.0,15.0,49.0,14.0,347.0,9.0,13.0,12.0,11.0,35.0,30.0,19.0,138.0,35.0,1203.0,44.0,13.0,13.0,83.0,58.0,37.0,19.0,19.0,127.0,181.0,25.0,19.0,13.0,13.0,3675.0,335.0,9.0,66.0,116.0,28.0,235.0,740.0,7.0,17.0
539,389.0,31.0,169.0,33.0,66.0,422.0,12.0,178.0,48.0,2485.0,191.0,84.0,2508.0,511.0,6.0,62.0,987.0,267.0,238.0,10.0,52.0,31.0,6.0,50.0,37.0,22958.0,85.0,1972.0,34.0,161.0,111.0,94.0,168.0,23.0,67.0,1258.0,218.0,444.0,180.0,1076.0,37.0,4062.0,183.0,86.0,14.0,67.0,9.0,228.0,17.0,30.0,332.0,318.0,116.0,2858.0,151.0,130.0,442.0,7962.0,16171.0,159.0,3.0,2167.0
540,1623.0,41.0,318.0,636.0,1054.0,955.0,27.0,137.0,234.0,1436.0,572.0,120783.0,501.0,2027.0,1120.0,386.0,1135.0,248.0,776.0,657.0,222.0,45.0,28.0,1242.0,5377.0,22323.0,698.0,1108.0,25.0,26.0,392.0,92.0,368.0,260.0,1383.0,12278.0,596.0,172.0,2788.0,830.0,132.0,2980.0,868.0,409.0,529.0,508.0,216.0,1216.0,602.0,88.0,44.0,2671.0,1609.0,875.0,45.0,1818.0,313.0,3155.0,194.0,127.0,233.0,899.0
541,33.0,1.0,11.0,3.0,0.0,1.0,27.0,2.0,2.0,5.0,12.0,2.0,6.0,2.0,10.0,1.0,15.0,1065.0,10.0,51.0,2.0,1.0,10.0,0.0,34.0,9.0,2.0,4.0,1.0,6.0,2.0,14.0,4.0,0.0,6.0,44.0,0.0,1.0,0.0,5.0,0.0,9.0,15.0,1.0,12.0,1.0,3.0,3.0,4.0,226.0,3.0,2.0,2.0,12.0,4.0,8.0,2.0,3.0,1.0,13.0,14.0,9.0
543,4.0,2.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,30.0,4.0,3.0,1.0,0.0,1.0,0.0,3.0,153.0,1.0,1.0,0.0,0.0,0.0,12.0,4.0,0.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,3.0,2.0,60.0
545,2420.0,297.0,9030.0,5032.0,5686.0,7178.0,370.0,442.0,6364.0,9072.0,201.0,457.0,2281.0,2135.0,11145.0,352.0,2212.0,1038.0,1134.0,21415.0,6692.0,476.0,300.0,1945.0,508.0,293.0,428.0,11217.0,50183.0,742.0,1382.0,537.0,4750.0,1442.0,5049.0,19910.0,2085.0,1573.0,44025.0,499.0,2147.0,14968.0,4370.0,1152.0,2678.0,37963.0,11326.0,20543.0,10228.0,843.0,619.0,4674.0,5221.0,1474.0,188.0,242.0,4570.0,622.0,306.0,263.0,383.0,4609.0
546,14.0,7.0,7.0,12.0,6.0,5.0,14.0,0.0,9.0,65.0,5.0,3.0,7.0,5.0,6.0,4.0,4.0,338.0,11.0,2.0,11.0,5.0,4.0,7.0,4.0,26.0,11.0,44.0,12.0,147.0,4.0,26.0,3.0,5.0,3.0,72.0,8.0,26.0,27.0,4.0,2.0,17.0,3.0,6.0,2.0,44.0,4.0,5.0,1.0,6.0,1.0,2.0,12.0,15.0,5.0,7.0,72.0,12.0,12.0,4.0,3.0,92.0
557,4.0,2.0,193.0,0.0,6.0,2.0,0.0,1.0,1.0,8.0,11.0,33.0,0.0,21.0,1.0,2.0,12.0,13.0,8.0,4.0,3.0,1.0,0.0,2.0,4.0,10.0,7.0,1.0,0.0,2.0,5.0,0.0,4.0,6.0,1.0,22.0,1.0,3.0,1.0,2.0,2.0,4.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,954.0,2.0,5.0,3.0,2.0,2.0,1.0,0.0,38.0
559,12.0,0.0,7.0,9.0,6.0,7.0,3.0,3.0,3.0,9.0,22.0,25.0,5.0,9.0,6.0,6.0,50.0,25.0,11.0,12.0,6.0,24.0,1.0,11.0,2.0,20.0,5.0,8.0,1.0,6.0,1050.0,3.0,40.0,5.0,17.0,180.0,0.0,7.0,3.0,6.0,5.0,18.0,21.0,3.0,0.0,11.0,2.0,13.0,5.0,1.0,7.0,8.0,10.0,20.0,10.0,28.0,9.0,11.0,10.0,6.0,2.0,5.0
564,44.0,9.0,22.0,21.0,41.0,23.0,15.0,17.0,22.0,362.0,72.0,130.0,537.0,55.0,119.0,21.0,834.0,133.0,107.0,39.0,29.0,41.0,8.0,198.0,44.0,50.0,25.0,89.0,23.0,1076.0,489.0,5.0,70.0,18.0,634.0,657.0,41.0,17.0,14.0,441.0,18.0,143.0,1046.0,79.0,105.0,250.0,14.0,519.0,23.0,21.0,19.0,40.0,219.0,98.0,25.0,55.0,65.0,82.0,25.0,42.0,6.0,24.0
567,15.0,0.0,1.0,4.0,12.0,7.0,3.0,4.0,2.0,4930.0,14.0,13.0,36.0,30.0,96.0,28.0,9.0,17.0,59.0,51.0,17.0,2.0,5.0,173.0,14.0,24.0,16.0,65.0,5.0,641.0,2.0,25.0,2.0,7.0,5.0,205.0,8.0,18.0,20.0,27.0,7.0,80.0,2.0,13.0,63.0,8.0,0.0,40.0,3.0,239.0,1.0,78.0,8.0,40.0,2.0,6.0,6.0,24.0,16.0,10.0,15.0,23.0
571,15.0,1.0,3.0,4.0,9.0,79.0,279.0,6.0,3.0,9.0,17.0,8.0,100.0,120.0,397.0,111.0,71.0,205.0,26.0,41637.0,3.0,3.0,303.0,120.0,2.0,359.0,188.0,16.0,3.0,82.0,5.0,338.0,3.0,126.0,212.0,68.0,41.0,5.0,9.0,22.0,11.0,63.0,120.0,6.0,201.0,13.0,9.0,84.0,46.0,195.0,4.0,67.0,3.0,161.0,2.0,15.0,12.0,21.0,63.0,4.0,308.0,33.0
576,12.0,14.0,44.0,35.0,24.0,17.0,22.0,20.0,26.0,15.0,8.0,14.0,37.0,21.0,34.0,13.0,12.0,26.0,14.0,108.0,60.0,15.0,17.0,22.0,19.0,14.0,13.0,23.0,10.0,14.0,5.0,13.0,17.0,13.0,18.0,195.0,13.0,25.0,13.0,15.0,25.0,116.0,21.0,16.0,10.0,256.0,49.0,17.0,7.0,7.0,9.0,10.0,35.0,35.0,10.0,23.0,60.0,10.0,4.0,7.0,22.0,26.0
578,1263.0,4961.0,9617.0,7763.0,18231.0,8594.0,565.0,689.0,4391.0,5226.0,759.0,1059.0,10575.0,7853.0,4847.0,774.0,7168.0,3617.0,15730.0,1913.0,1903.0,1672.0,453.0,26221.0,1669.0,661.0,410.0,6081.0,753.0,1086.0,5584.0,396.0,2044.0,9776.0,1886.0,70950.0,7096.0,4722.0,4906.0,6102.0,4870.0,29609.0,993.0,24823.0,2297.0,116846.0,19892.0,3013.0,312.0,29123.0,4253.0,12845.0,12711.0,24646.0,7715.0,16206.0,44951.0,13035.0,1385.0,450.0,2968.0,7928.0
581,4.0,11.0,2.0,9.0,6.0,11.0,12.0,6.0,5.0,13.0,4.0,6.0,6.0,10.0,8.0,3.0,9.0,32.0,6.0,21.0,12.0,6.0,2.0,18.0,14.0,4.0,12.0,7.0,14.0,8.0,4.0,3.0,4.0,10.0,6.0,27.0,11.0,12.0,5.0,3.0,3.0,12.0,3.0,7.0,2.0,17.0,7.0,2.0,2.0,9.0,1.0,10.0,10.0,38.0,2.0,2.0,25.0,21.0,2.0,3.0,3.0,10.0
586,16.0,43.0,15.0,38.0,16.0,34.0,11.0,9.0,12.0,13.0,15.0,26.0,40.0,41.0,7.0,20.0,27.0,27.0,16.0,5.0,21.0,17.0,5.0,52.0,29.0,8.0,22.0,43.0,10.0,21.0,32.0,1.0,10.0,5.0,42.0,128.0,11.0,11.0,5.0,28.0,11.0,288.0,20.0,31.0,5.0,62.0,17.0,15.0,14.0,15.0,13.0,22.0,17.0,34.0,9.0,17.0,36.0,32.0,12.0,13.0,7.0,24.0
588,5.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,4.0,1.0,6.0,5.0,5.0,4.0,3.0,0.0,1.0,0.0,5.0,6.0,2.0,8.0,5.0,0.0,2.0,23.0,0.0,2.0,0.0,2.0,5.0,3.0,0.0,0.0,3.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,2.0,11.0,0.0,3.0,4.0,4.0,1.0,2.0,0.0,1.0
589,34.0,36.0,709.0,32.0,7.0,71.0,22.0,463.0,7.0,2258.0,57.0,16.0,33.0,27.0,7.0,21.0,75.0,7402.0,58.0,21.0,30.0,101.0,7.0,50.0,2183.0,496.0,21.0,55.0,3.0,189.0,8.0,33.0,184.0,8.0,28.0,102.0,9.0,143.0,29.0,10.0,44.0,30.0,8.0,39.0,2.0,10.0,5.0,21.0,14.0,584.0,20.0,5.0,15.0,243.0,48.0,82.0,175.0,11.0,32.0,361.0,4.0,4236.0
590,1.0,2.0,8.0,3.0,3.0,1.0,0.0,489.0,4.0,7.0,4.0,4.0,3.0,3.0,0.0,1.0,18.0,128.0,8.0,1.0,5.0,2.0,2.0,0.0,2.0,6.0,4.0,7.0,0.0,64.0,1.0,1.0,3.0,1.0,1.0,129.0,4.0,3.0,3.0,6.0,1.0,16.0,5.0,2.0,0.0,2.0,2.0,0.0,4.0,1.0,0.0,2.0,5.0,32.0,2.0,5.0,2.0,7.0,1.0,6.0,2.0,10.0
598,175.0,10.0,37.0,14.0,226.0,142.0,4.0,8.0,9.0,123.0,282.0,223.0,72.0,180.0,274.0,23.0,383.0,367.0,218.0,87.0,77.0,60.0,9.0,50.0,57.0,36683.0,11.0,288.0,6.0,6.0,19.0,116.0,97.0,29.0,133.0,21736.0,330.0,778.0,338.0,116.0,168.0,416.0,99.0,89.0,8.0,151.0,35.0,765.0,7906.0,43.0,33.0,61.0,113.0,244.0,2.0,225.0,404.0,130.0,81.0,165.0,26.0,1336.0
599,7.0,1.0,17.0,2.0,31.0,20.0,6.0,1.0,4.0,37.0,2.0,7.0,31.0,29.0,12.0,5.0,31.0,9.0,7.0,50.0,23.0,5.0,8.0,3.0,212.0,5.0,17.0,86.0,6.0,2.0,17.0,2.0,18.0,2.0,66.0,286.0,4.0,260.0,1.0,6.0,5.0,2681.0,12.0,1.0,4.0,48.0,0.0,41.0,4.0,17.0,31.0,15.0,0.0,1.0,14.0,26.0,8.0,523.0,3.0,2.0,2.0,39.0
599_ref1,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,7.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,5.0,1.0,3.0,0.0,2.0,0.0,1.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
6,1.0,6.0,1.0,1.0,2.0,4.0,0.0,5.0,1.0,5.0,91.0,4.0,2.0,4.0,2.0,3.0,9.0,17.0,2.0,0.0,5.0,14.0,0.0,8.0,5.0,1.0,14.0,2.0,4.0,3.0,0.0,0.0,2.0,5.0,1.0,2.0,9.0,2.0,4.0,1.0,1.0,13.0,1.0,1.0,2.0,7.0,5.0,5.0,1.0,1.0,1.0,2.0,4.0,11.0,2.0,18.0,3.0,7.0,0.0,13.0,2.0,5.0
611,9.0,5.0,27.0,29.0,4.0,6.0,13.0,3155.0,25.0,98.0,2.0,1.0,11.0,2.0,5.0,9.0,10.0,40.0,27.0,18.0,44.0,20.0,16.0,12.0,12.0,27.0,4.0,13.0,5.0,7.0,2.0,37.0,12.0,29.0,5.0,89.0,22.0,40.0,48.0,22.0,20.0,25.0,15.0,18.0,6.0,52.0,36.0,13.0,19.0,31.0,2.0,6.0,17.0,87.0,2.0,9.0,41.0,4.0,10.0,2.0,14.0,191.0
616,4.0,4.0,5.0,209.0,43.0,38.0,19.0,31.0,3.0,122.0,19.0,13.0,270.0,43.0,4.0,28.0,262.0,143.0,18.0,11.0,11.0,40.0,181.0,25.0,6.0,18.0,21.0,3496.0,8.0,5.0,34.0,67.0,32.0,12.0,147.0,534.0,75.0,10.0,2.0,25.0,10.0,128.0,74.0,45.0,2.0,35.0,43.0,76.0,6.0,7.0,68.0,13.0,9.0,425.0,51.0,1116.0,165.0,12.0,20.0,11.0,23.0,33.0
