ppi,drug,mtx,auc_average,auc_replicate_a,auc_replicate_b,auc_diff
ERG11:PIS1,Trifluoperazine,0,0.666709090909091,0.6644454545454547,0.6689727272727274,0.0045272727272727
ERG11:PIS1,Trifluoperazine,10,0.4995818181818182,0.5066454545454546,0.4925181818181818,0.0141272727272727
RET2:SNA3,Trifluoperazine,0,0.7402472727272726,0.7322563636363637,0.7482381818181818,0.015981818181818
RET2:SNA3,Trifluoperazine,10,0.1867745454545454,0.1884927272727272,0.1850563636363636,0.0034363636363635
HUG1:ALO1,Trifluoperazine,0,0.7128436363636365,0.7146709090909092,0.7110163636363637,0.0036545454545455
HUG1:ALO1,Trifluoperazine,10,0.1969527272727272,0.2121436363636363,0.1817618181818181,0.0303818181818181
MID2:TPO4,Trifluoperazine,0,0.7032109090909091,0.6923836363636364,0.7140381818181819,0.0216545454545454
MID2:TPO4,Trifluoperazine,10,0.4946290909090909,0.5018563636363637,0.4874018181818182,0.0144545454545454
ERV25:UIP4,Trifluoperazine,0,0.6681272727272728,0.6821727272727274,0.6540818181818183,0.028090909090909
ERV25:UIP4,Trifluoperazine,10,0.2538545454545454,0.2289545454545454,0.2787545454545455,0.0498000000000001
SSH1:ERV25,Trifluoperazine,0,0.7206872727272728,0.6824236363636365,0.7589509090909092,0.0765272727272727
SSH1:ERV25,Trifluoperazine,10,0.4119600000000001,0.407569090909091,0.4163509090909092,0.0087818181818182
ERG11:ACF2,Trifluoperazine,0,0.6429600000000001,0.6378600000000001,0.6480600000000001,0.0101999999999999
ERG11:ACF2,Trifluoperazine,10,0.1943236363636364,0.1832236363636364,0.2054236363636364,0.0222
FMP45:HNM1,Trifluoperazine,0,0.7179054545454547,0.710569090909091,0.7252418181818183,0.0146727272727272
FMP45:HNM1,Trifluoperazine,10,0.2823054545454546,0.2792781818181818,0.2853327272727273,0.0060545454545454
FMP45:MEP1,Trifluoperazine,0,0.7905054545454547,0.7439509090909092,0.8370600000000001,0.0931090909090909
FMP45:MEP1,Trifluoperazine,10,0.2256327272727273,0.2269145454545455,0.2243509090909091,0.0025636363636363
RET2:EMP70,Trifluoperazine,0,0.7548327272727273,0.7540963636363638,0.7555690909090909,0.001472727272727
RET2:EMP70,Trifluoperazine,10,0.1918145454545455,0.2079327272727273,0.1756963636363636,0.0322363636363636
HUG1:PGM2,Trifluoperazine,0,0.7080872727272729,0.720878181818182,0.6952963636363637,0.0255818181818182
HUG1:PGM2,Trifluoperazine,10,0.1991236363636364,0.1880236363636364,0.2102236363636364,0.0221999999999999
MID2:RSN1,Trifluoperazine,0,0.7242109090909092,0.7058018181818183,0.7426200000000001,0.0368181818181817
MID2:RSN1,Trifluoperazine,10,0.3189927272727272,0.3257836363636363,0.3122018181818182,0.0135818181818181
ERG11:ERV25,Trifluoperazine,0,0.6265636363636364,0.6226636363636364,0.6304636363636364,0.0078
ERG11:ERV25,Trifluoperazine,10,0.5508000000000001,0.544609090909091,0.5569909090909091,0.012381818181818
ALO1:UIP4,Trifluoperazine,0,0.6680618181818183,0.6468163636363637,0.6893072727272729,0.0424909090909091
ALO1:UIP4,Trifluoperazine,10,0.2004981818181818,0.1920709090909091,0.2089254545454545,0.0168545454545454
SSH1:ORM2,Trifluoperazine,0,0.6366654545454546,0.6303654545454547,0.6429654545454547,0.0126
SSH1:ORM2,Trifluoperazine,10,0.2240836363636364,0.2143472727272728,0.2338200000000001,0.0194727272727272
ERG11:MID2,Trifluoperazine,0,0.7335272727272728,0.7318090909090912,0.7352454545454546,0.0034363636363634
ERG11:MID2,Trifluoperazine,10,0.5725636363636365,0.5706272727272729,0.5745000000000001,0.0038727272727272
ADE17:GIS2,Trifluoperazine,0,0.7318363636363637,0.7289727272727273,0.7347000000000001,0.0057272727272728
ADE17:GIS2,Trifluoperazine,10,0.3505090909090909,0.3413181818181818,0.3597,0.0183818181818181
RET2:EMP47,Trifluoperazine,0,0.7509927272727274,0.7541290909090911,0.7478563636363638,0.0062727272727273
RET2:EMP47,Trifluoperazine,10,0.1947381818181818,0.1969472727272727,0.1925290909090909,0.0044181818181818
PMC1:CTR2,Trifluoperazine,0,0.7135418181818184,0.7100781818181819,0.7170054545454546,0.0069272727272726
PMC1:CTR2,Trifluoperazine,10,0.1654145454545455,0.1698054545454546,0.1610236363636364,0.0087818181818181
SRO9:GIS2,Trifluoperazine,0,0.7045963636363637,0.6955145454545455,0.713678181818182,0.0181636363636364
SRO9:GIS2,Trifluoperazine,10,0.6139418181818183,0.6110236363636365,0.6168600000000001,0.0058363636363635
ERV25:PIS1,Trifluoperazine,0,0.7182000000000002,0.7147909090909093,0.7216090909090911,0.0068181818181818
ERV25:PIS1,Trifluoperazine,10,0.1953272727272727,0.1972090909090909,0.1934454545454545,0.0037636363636364
ERG11:TPO4,Trifluoperazine,0,0.6689127272727274,0.6556309090909093,0.6821945454545457,0.0265636363636364
ERG11:TPO4,Trifluoperazine,10,0.559167272727273,0.5594672727272729,0.5588672727272728,0.0006000000000001
SSH1:PIS1,Trifluoperazine,0,0.6646254545454546,0.6622527272727273,0.6669981818181818,0.0047454545454544
SSH1:PIS1,Trifluoperazine,10,0.1644436363636363,0.1621254545454545,0.1667618181818181,0.0046363636363636
FMP45:MID2,Trifluoperazine,0,0.734509090909091,0.7289727272727274,0.7400454545454547,0.0110727272727272
FMP45:MID2,Trifluoperazine,10,0.2912727272727273,0.2903727272727273,0.2921727272727273,0.0018
ERG11:ERG5,Trifluoperazine,0,0.737378181818182,0.7260054545454548,0.7487509090909094,0.0227454545454545
ERG11:ERG5,Trifluoperazine,10,0.6797236363636366,0.6705327272727274,0.6889145454545457,0.0183818181818182
TPO1:MID2,Trifluoperazine,0,0.7559345454545455,0.75678,0.755089090909091,0.0016909090909089
TPO1:MID2,Trifluoperazine,10,0.5227527272727273,0.5225072727272728,0.5229981818181818,0.0004909090909089
PMC1:GTR2,Trifluoperazine,0,0.7547454545454547,0.7617545454545455,0.7477363636363638,0.0140181818181817
PMC1:GTR2,Trifluoperazine,10,0.2296909090909091,0.2391545454545454,0.2202272727272727,0.0189272727272727
HNM1:RBD2,Trifluoperazine,0,0.7177745454545456,0.6980018181818184,0.7375472727272728,0.0395454545454544
HNM1:RBD2,Trifluoperazine,10,0.1506109090909091,0.1548927272727273,0.146329090909091,0.0085636363636363
HNM1:MAM33,Trifluoperazine,0,0.6857563636363637,0.6764018181818183,0.6951109090909091,0.0187090909090907
HNM1:MAM33,Trifluoperazine,10,0.1656109090909091,0.1562018181818182,0.1750199999999999,0.0188181818181817
ERG11:ORM2,Trifluoperazine,0,0.6567818181818184,0.6348818181818184,0.6786818181818183,0.0437999999999998
ERG11:ORM2,Trifluoperazine,10,0.5414727272727274,0.538718181818182,0.5442272727272729,0.0055090909090909
PLM2:HNM1,Trifluoperazine,0,0.7871236363636365,0.8266963636363636,0.7475509090909094,0.0791454545454541
PLM2:HNM1,Trifluoperazine,10,0.1959054545454545,0.19086,0.2009509090909091,0.010090909090909
ADE17:HYR1,Trifluoperazine,0,0.7307127272727274,0.7088127272727273,0.7526127272727274,0.0438000000000001
ADE17:HYR1,Trifluoperazine,10,0.2333672727272728,0.2474127272727273,0.2193218181818182,0.0280909090909091
TPO1:TPO2,Trifluoperazine,0,0.7516254545454544,0.7556890909090909,0.7475618181818181,0.0081272727272727
TPO1:TPO2,Trifluoperazine,10,0.3874254545454546,0.4140709090909091,0.36078,0.0532909090909091
ERV25:RBD2,Trifluoperazine,0,0.7493127272727274,0.7263218181818184,0.7723036363636365,0.0459818181818181
ERV25:RBD2,Trifluoperazine,10,0.2918945454545456,0.2984127272727274,0.2853763636363637,0.0130363636363636
MID2:TPO2,Trifluoperazine,0,0.7380872727272729,0.7541509090909093,0.7220236363636366,0.0321272727272726
MID2:TPO2,Trifluoperazine,10,0.4889236363636364,0.4887872727272728,0.48906,0.0002727272727272
HNM1:TPO1,Trifluoperazine,0,0.722890909090909,0.6697363636363637,0.7760454545454547,0.106309090909091
HNM1:TPO1,Trifluoperazine,10,0.5184545454545455,0.514990909090909,0.521918181818182,0.0069272727272728
HNM1:TPO4,Trifluoperazine,0,0.7067127272727273,0.7057036363636364,0.7077218181818182,0.0020181818181818
HNM1:TPO4,Trifluoperazine,10,0.5260036363636365,0.5400490909090909,0.5119581818181819,0.028090909090909
PLM2:SNA3,Trifluoperazine,0,0.7067345454545457,0.7033254545454548,0.7101436363636364,0.0068181818181816
PLM2:SNA3,Trifluoperazine,10,0.2078618181818182,0.2079981818181819,0.2077254545454546,0.0002727272727272
ADE17:PGM2,Trifluoperazine,0,0.7009418181818182,0.692350909090909,0.7095327272727274,0.0171818181818184
ADE17:PGM2,Trifluoperazine,10,0.3108872727272727,0.3256418181818182,0.2961327272727272,0.0295090909090909
TPO1:TCB2,Trifluoperazine,0,0.7387309090909093,0.740667272727273,0.7367945454545455,0.0038727272727274
TPO1:TCB2,Trifluoperazine,10,0.31044,0.3093763636363636,0.3115036363636363,0.0021272727272727
MID2:MAM33,Trifluoperazine,0,0.754156363636364,0.7497654545454547,0.7585472727272727,0.008781818181818
MID2:MAM33,Trifluoperazine,10,0.1799563636363636,0.1812381818181818,0.1786745454545454,0.0025636363636363
MID2:WSC2,Trifluoperazine,0,0.7083927272727274,0.6952200000000001,0.7215654545454545,0.0263454545454544
MID2:WSC2,Trifluoperazine,10,0.1743927272727272,0.1742563636363636,0.1745290909090908,0.0002727272727272
HNM1:TPO2,Trifluoperazine,0,0.6863672727272729,0.6901036363636365,0.6826309090909093,0.0074727272727271
HNM1:TPO2,Trifluoperazine,10,0.5645127272727274,0.5885945454545457,0.5404309090909093,0.0481636363636364
ALO1:ADE17,Trifluoperazine,0,0.6165709090909091,0.602198181818182,0.6309436363636364,0.0287454545454544
ALO1:ADE17,Trifluoperazine,10,0.13068,0.1328345454545455,0.1285254545454546,0.0043090909090909
no-PPI_reference,Trifluoperazine,0,0.6821760000000001,0.6859669090909093,0.6783850909090909,0.0075818181818183
no-PPI_reference,Trifluoperazine,10,0.192576,0.1927123636363636,0.1924396363636363,0.0002727272727272
